scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
Harvest_p25_pulp,8,48.993650963840835,47.60641723899663,50.45352367796126,1118.3682926692097,1065.9390029226818,1167.3807571150633,26701.820002800727,25662.975377294773,27702.4919820966,747.8789363589613,631.9906142209213,918.4444463870882,0.0843742052945645,0.07848975194357144,0.09079305938050675,0.069458654074148,0.06433997444892953,0.07492769985464148,4.572672839390839,4.126373994822626,5.124547862314704,100
Harvest_p25_pulp,9,46.123285981278585,44.589107348339965,47.67430149907807,1065.2447542595535,1014.1476581479897,1115.606374060316,25221.20978214185,24230.569581082593,26260.121400761716,857.6895886288137,685.3656694354304,1132.9477567099875,0.07951500598179201,0.07236664707071341,0.0869861515222733,0.06592302442245314,0.05953048862832802,0.07236373993856653,4.69237444035802,4.1651923243259334,5.179168323102647,100
Harvest_p25_pulp,10,43.61161803824739,42.026145783657824,45.24400520196484,1014.6737186764714,958.8775749296691,1069.499694450064,23869.2383836263,22720.017025920257,24959.921543645163,1018.1288950821554,762.3333327151481,1479.627033361935,0.07585966277844543,0.06850454884433091,0.08333373017415643,0.06280334830045785,0.056511968036026636,0.07025041292638343,4.798704413725896,4.376021055853734,5.294808230159495,100
Harvest_p25_pulp,11,41.404630912748004,39.870202267616065,43.23411239967095,967.7162318842134,907.8990917855253,1029.2702971241292,22656.00934197873,21481.32195630564,23833.090639831007,1252.5947265103223,844.853291467278,2008.397004137405,0.07232088401446188,0.06438516065438127,0.08172524960542796,0.059846798202695145,0.05296352620613559,0.06827897744373193,4.897584939033011,4.366408037647555,5.373364744304283,100
Harvest_p25_pulp,12,39.36416385599525,37.74750452577361,41.33813584071597,921.9558854760135,864.4614802273379,991.4626528400487,21521.017128144198,20385.264332740742,22784.498186093057,1600.8941232281677,959.4875737425875,2823.2264613992998,0.06873574229122492,0.06170849667611943,0.0776751644531476,0.056908956252018174,0.049778021765783484,0.0659556505035945,5.048246910456609,4.447188824183096,5.718149868123604,100
Harvest_p25_pulp,13,37.57489184652047,35.88514611492765,39.700659912164255,881.1855515353502,817.6500714801186,964.3610363852295,20520.548292755117,19268.572488534766,21878.84880873852,2142.451722742389,1148.1520195352127,3945.9562254597895,0.06580408943765877,0.05935753647320531,0.07684101787018252,0.05439702483928111,0.04804716660547572,0.06453167693689169,5.2453014675055085,4.596129471639826,5.944366983730539,100
Harvest_p25_pulp,14,36.05994975509928,34.36268264668467,38.36266767695446,844.7678198382083,784.3817290396798,923.8819725673137,19660.685606074792,18390.230242456724,21034.494089392385,2963.7965527345004,1385.0201912067573,5923.511915697266,0.06329808875894798,0.056168892787077825,0.07419473823818859,0.052453782609934954,0.04599393965066646,0.06170952407600127,5.344836767901104,4.657232657357838,6.077100884005115,100
Harvest_p25_pulp,15,34.80011949948578,32.8769866655781,37.11847163184146,812.916555926828,751.578162356767,889.3884443437012,18919.123374082606,17586.076566679258,20335.61663834646,4268.44616471901,1662.4155222055947,9125.557031269967,0.06090269350565582,0.053264023172374095,0.07234575624094959,0.05021095791208744,0.04363723263116033,0.0592884377983755,5.437857915308295,4.753721175190293,6.219565761177355,100
Harvest_p50_biomass,1,67.13641150403569,66.41123324045179,67.65385200764138,1208.7380586430577,1190.101982719903,1225.0334934582474,32777.39149647735,32347.348778828582,33151.35978548958,537.6983720070285,530.6334108080025,543.5959925901584,0.14884899704043753,0.14506277815374238,0.15313418458331585,0.12094238377736209,0.11691017900241929,0.12448434316584842,2.636665210783134,2.496813374847246,2.799352320261411,100
Harvest_p50_biomass,2,65.8177526900734,65.10047421759012,66.49322033857007,1241.221720854993,1222.961508685529,1259.587943690064,32853.82072659624,32449.543337943924,33262.36847629903,548.1346279814547,537.3493393662446,556.4238764361542,0.13902597713875645,0.13469533931883712,0.14411690407555416,0.11280479297597329,0.10822586615807783,0.11759672437001566,3.7157865314253637,3.502416833767358,3.9080491692460564,100
Harvest_p50_biomass,3,63.33038301948741,62.53853009201809,64.21195350844161,1247.0621647521696,1223.650416648717,1270.9872254505055,32278.298435580615,31801.712608077236,32809.75735720477,550.3145476002902,534.7040628061586,565.0251557474094,0.13005729709406932,0.12521649043657576,0.13529388652199223,0.1056770540293924,0.10076885202974863,0.11041355013045484,3.722706729736123,3.455864506234754,3.9894192954650194,100
Harvest_p50_biomass,4,60.13736458007855,59.22747282208094,61.21890761167312,1229.5625076526126,1202.5314144084955,1256.542836337951,31195.70298150337,30632.673467167606,31858.867803352623,555.8987860232642,536.3519164580542,576.5072607018787,0.12174800866892754,0.11655128375558454,0.12850181859800608,0.09919587820999957,0.09370520845817121,0.10650632655016842,3.720679136443624,3.492123352200537,4.041911803356788,100
Harvest_p50_biomass,5,56.5874332793603,55.498947503231314,57.88594407576022,1194.0905233486121,1163.6114112129449,1226.144305426847,29765.62448284992,29107.27806089783,30569.78451598511,570.3242839016503,541.4431386500546,605.8510691341585,0.11424977999213869,0.1066450684971979,0.12165835908584494,0.09349030287216069,0.0873590017982799,0.10025454866821795,3.7393120685924206,3.4974506012797733,4.031474385960829,100
Harvest_p50_biomass,6,52.949390407751324,51.688374555506144,54.372087493260864,1145.8763609633863,1112.9469570700826,1179.124634165998,28145.74437385464,27366.28487999316,28986.938630762146,598.0256512405081,551.8565047192346,659.5934848566849,0.10693722348577708,0.10037173533066529,0.11466462033993075,0.08758088075016046,0.08196826404513613,0.09478743063800008,3.7809319982637515,3.4724490013271883,4.110827888269469,100
Harvest_p50_biomass,7,49.47962587784028,48.25363828113099,51.118074556286714,1092.1568301752893,1055.4793502089947,1131.7659380625648,26499.927378880802,25713.431410538407,27381.8403046602,643.0163902681145,576.2752539427773,755.1322637023281,0.10103055848896328,0.09383265144021355,0.11203090784388989,0.08282953436401268,0.07620343055224926,0.0924655928381466,3.816685063068515,3.5198981005266763,4.1724379102735645,100
Harvest_p50_biomass,8,46.4451815503246,45.192530629495764,48.359136219178936,1039.4407049753272,996.0539856776347,1086.2061355288592,24987.347937193972,24102.607000251726,26060.266640503978,710.4601786339073,605.5410356764462,888.7541874037607,0.09496242087090526,0.08769990553439105,0.10193162795563926,0.07819858892742668,0.07153150312535046,0.08508219975267331,3.9303931879313367,3.532317981733327,4.389061389797186,100
Harvest_p50_biomass,9,43.85814071173882,42.4485262402972,45.949935364638364,989.2605241592055,941.1959055270304,1045.2720644819208,23628.72843557766,22592.027680284875,24871.877428781612,805.1555718602266,648.9616572824167,1090.4758434406456,0.08910389980936806,0.08054148679927936,0.09967868389455746,0.07382581809917779,0.0665292103547965,0.08276776779633285,4.009506284617296,3.6204167741981452,4.456769725797951,100
Harvest_p50_biomass,10,41.68257466001458,40.1726524098337,43.82975716710566,943.6897148106565,891.017471945773,1000.5022187993618,22447.13738600781,21446.80315437198,23780.75808673089,945.2584285642197,710.2487239231226,1396.7624624880314,0.08437137266762444,0.07477930173019831,0.0943262476106992,0.0696107594530959,0.061171578176050956,0.07926144443066856,4.071952528103889,3.689366732750525,4.432793197724524,100
Harvest_p50_biomass,11,39.761105852767216,38.171592730067864,42.01385900595008,901.5953847412333,849.2066744449867,965.7656679973959,21379.793767029598,20329.839334590524,22749.85897427093,1148.4006568217044,790.3733045343035,1821.3513948764555,0.07998772039269247,0.07057045202921966,0.0898907228839695,0.06618277250817413,0.058231906728821704,0.07682070370758483,4.195624375395777,3.7707859283974816,4.732739828902671,100
Harvest_p50_biomass,12,38.00678818191402,36.361585330550184,40.49767744078845,862.1399222572978,808.355749761865,932.9332789706816,20404.19706347734,19238.322600351334,21897.895551629677,1442.1294936383042,908.738401516415,2563.626552884468,0.07577360876851144,0.06698773156975618,0.08587604696344558,0.0625142492668509,0.05478016447922447,0.07245030260587708,4.322171819444615,3.874581186264521,4.833360855204663,100
Harvest_p50_biomass,13,36.448708255805165,34.769132572311406,39.08756631136842,826.0593973366084,773.733134938132,902.0688002918091,19530.92643921959,18380.29000719036,21109.631679453996,1900.3692466333546,1003.7623229152321,3578.6264445273882,0.07225544233535021,0.06384116228533783,0.08666849790660423,0.05958425271782713,0.05222171553466885,0.07061379535789074,4.441976222781862,3.9202447620239957,5.0685497933595896,100
Harvest_p50_biomass,14,35.135122663251664,33.40117836726098,37.77446812870322,794.6446571682186,743.2157297065312,876.1678987874261,18774.757442645896,17545.432991176618,20336.44702050487,2619.028528654563,1194.2386443543342,5313.918318671294,0.0693327548954908,0.06078356366146778,0.08234155570925815,0.057036750915540876,0.049141628530985346,0.0684564427540349,4.50692499520657,3.960761373004987,5.0252458233483335,100
Harvest_p50_biomass,15,34.08141448038656,32.232772144089225,36.733067914856704,768.9726882777662,718.3848998068222,852.4520307745177,18156.9962580383,16788.168043166763,19729.716284995877,3715.715637438664,1478.5243942509242,8223.49711079276,0.06638840112373938,0.0569444196146576,0.08139435872010012,0.05466365250277624,0.04608742415490831,0.06671603892669281,4.585672918783932,4.073645876096366,5.257254284068247,100
No_harvest,1,72.36859113784571,71.5769873841337,72.89033005536908,1300.5713285825464,1280.2571037893294,1315.0129790100266,35365.31965771463,34911.405140017305,35688.13459763085,564.4872612445442,556.1919471357662,570.5445046379492,0,0,0,0,0,0,Inf,Inf,Inf,100
