"classifier_set","ft_group","ecoregion","owner","treatment","age","merch_vol_m3_ha","foliage_kgC_m2","other_above_kgC_m2","total_above_kgC_m2"
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",35,61.673,0.0162,0.0581,0.323
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",40,72.526,0.0171,0.0614,0.3414
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",45,81.342,0.0176,0.0635,0.3527
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",5,0.164,2e-04,7e-04,0.004
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",50,88.279,0.018,0.0647,0.3596
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",55,93.616,0.0182,0.0655,0.3638
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",60,97.66,0.0183,0.0659,0.3663
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",65,100.688,0.0184,0.0662,0.3678
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",70,102.938,0.0184,0.0664,0.3687
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",75,104.6,0.0185,0.0665,0.3692
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",80,105.823,0.0185,0.0665,0.3696
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",85,106.72,0.0185,0.0666,0.3698
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",90,107.376,0.0185,0.0666,0.3699
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",95,107.855,0.0185,0.0666,0.3699
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",10,0.237,0.0012,0.0045,0.025
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",100,142.006,0.022,0.0792,0.4399
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",105,154.726,0.0232,0.0834,0.4631
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",110,167.412,0.0243,0.0875,0.486
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",115,180.002,0.0254,0.0915,0.5086
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",120,192.445,0.0265,0.0956,0.5309
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",125,204.695,0.0276,0.0995,0.5529
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",130,216.711,0.0287,0.1034,0.5746
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",135,228.463,0.0298,0.1073,0.596
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",140,239.921,0.0309,0.1111,0.6171
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",145,251.064,0.0319,0.1148,0.6378
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",15,0.894,0.0021,0.0077,0.0429
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",150,261.873,0.0329,0.1185,0.6582
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",20,2.224,0.0031,0.0113,0.0626
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",25,4.411,0.0042,0.0151,0.0836
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",30,7.582,0.0053,0.019,0.1056
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",35,11.809,0.0064,0.0231,0.1284
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",40,17.118,0.0076,0.0273,0.1517
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",45,23.498,0.0088,0.0316,0.1754
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",5,0.023,5e-04,0.0018,0.0098
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",50,30.903,0.01,0.0359,0.1994
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",55,39.267,0.0112,0.0403,0.2236
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",60,48.505,0.0124,0.0446,0.2479
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",65,58.522,0.0136,0.049,0.2723
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",70,69.218,0.0148,0.0534,0.2966
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",75,80.488,0.016,0.0578,0.3209
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",80,92.23,0.0173,0.0621,0.345
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",85,104.345,0.0185,0.0664,0.369
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",90,116.737,0.0196,0.0707,0.3929
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",95,129.318,0.0208,0.075,0.4165
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",10,25.622,0.0053,0.0189,0.1052
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",100,125.804,0.0209,0.0753,0.4183
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",105,128.823,0.0211,0.076,0.4223
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",110,131.685,0.0213,0.0767,0.4259
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",115,134.399,0.0215,0.0772,0.4291
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",120,136.973,0.0216,0.0777,0.4318
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",125,139.415,0.0217,0.0782,0.4343
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",130,141.733,0.0218,0.0785,0.4364
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",135,143.934,0.0219,0.0789,0.4383
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",140,146.023,0.022,0.0792,0.4399
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",145,148.007,0.0221,0.0794,0.4414
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",15,35.261,0.0074,0.0266,0.1476
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",150,149.891,0.0221,0.0797,0.4426
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",20,43.977,0.0092,0.0333,0.1848
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",25,51.972,0.0109,0.0391,0.2174
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",30,59.367,0.0123,0.0443,0.246
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",35,66.245,0.0136,0.0488,0.271
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",40,72.667,0.0147,0.0527,0.293
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",45,78.68,0.0156,0.0562,0.3124
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",5,14.636,0.0028,0.0102,0.0565
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",50,84.324,0.0165,0.0593,0.3293
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",55,89.631,0.0172,0.062,0.3442
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",60,94.627,0.0179,0.0643,0.3573
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",65,99.338,0.0184,0.0664,0.3688
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",70,103.783,0.0189,0.0682,0.3789
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",75,107.981,0.0194,0.0698,0.3877
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",80,111.95,0.0198,0.0712,0.3955
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",85,115.703,0.0201,0.0724,0.4023
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",90,119.255,0.0204,0.0735,0.4083
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",95,122.618,0.0207,0.0745,0.4136
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",10,22.652,0.005,0.018,0.1
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",100,132.625,0.0247,0.089,0.4945
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",105,136.885,0.0249,0.0898,0.4989
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",110,141.017,0.0251,0.0905,0.5027
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",115,145.026,0.0253,0.0911,0.5059
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",120,148.917,0.0254,0.0916,0.5088
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",125,152.694,0.0256,0.092,0.5112
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",130,156.361,0.0257,0.0924,0.5133
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",135,159.923,0.0258,0.0927,0.5151
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",140,163.383,0.0258,0.093,0.5166
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",145,166.745,0.0259,0.0932,0.5179
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",15,31.595,0.0076,0.0272,0.1511
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",150,170.012,0.026,0.0934,0.5191
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",20,39.888,0.0099,0.0356,0.198
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",25,47.682,0.012,0.0432,0.2401
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",30,55.067,0.0139,0.0499,0.2774
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",35,62.099,0.0155,0.0559,0.3103
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",40,68.821,0.017,0.0611,0.3392
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",45,75.264,0.0182,0.0656,0.3644
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",5,12.731,0.0023,0.0084,0.0465
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",50,81.453,0.0193,0.0695,0.3863
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",55,87.407,0.0203,0.073,0.4054
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",60,93.145,0.0211,0.0759,0.4219
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",65,98.68,0.0218,0.0785,0.4362
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",70,104.024,0.0224,0.0807,0.4486
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",75,109.188,0.023,0.0827,0.4593
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",80,114.183,0.0234,0.0843,0.4686
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",85,119.017,0.0238,0.0858,0.4765
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",90,123.697,0.0242,0.087,0.4834
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",95,128.231,0.0245,0.0881,0.4893
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",10,8.748,0.0031,0.0111,0.0617
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",100,121.338,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",105,121.507,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",110,121.629,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",115,121.716,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",120,121.779,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",125,121.824,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",130,121.857,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",135,121.88,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",140,121.897,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",145,121.909,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",15,22.663,0.0079,0.0283,0.1572
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",150,121.918,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",20,39.547,0.0125,0.0449,0.2496
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",25,56.304,0.0159,0.0574,0.3188
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",30,71.167,0.0182,0.0656,0.3644
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",35,83.478,0.0196,0.0707,0.3926
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",40,93.234,0.0205,0.0737,0.4093
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",45,100.741,0.021,0.0754,0.4191
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",5,1.231,3e-04,0.0012,0.0065
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",50,106.403,0.0212,0.0764,0.4247
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",55,110.614,0.0214,0.077,0.4279
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",60,113.716,0.0215,0.0774,0.4297
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",65,115.984,0.0215,0.0775,0.4308
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",70,117.636,0.0216,0.0776,0.4314
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",75,118.834,0.0216,0.0777,0.4317
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",80,119.701,0.0216,0.0777,0.4319
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",85,120.327,0.0216,0.0778,0.432
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",90,120.778,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",95,121.104,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",10,5.314,0.0013,0.0048,0.0269
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",100,125.686,0.0208,0.0748,0.4154
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",105,127.752,0.0208,0.0748,0.4155
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",110,129.533,0.0208,0.0748,0.4156
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",115,131.067,0.0208,0.0748,0.4156
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",120,132.386,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",125,133.52,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",130,134.493,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",135,135.327,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",140,136.043,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",145,136.657,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",15,12.182,0.0042,0.0151,0.0841
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",150,137.182,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",20,20.914,0.0078,0.0281,0.1564
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",25,30.709,0.0113,0.0406,0.2253
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",30,40.922,0.0141,0.0507,0.2817
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",35,51.076,0.0162,0.0583,0.3241
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",40,60.842,0.0177,0.0637,0.3542
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",45,70.011,0.0187,0.0675,0.3749
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",5,1.135,1e-04,4e-04,0.0022
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",50,78.464,0.0194,0.07,0.3888
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",55,86.15,0.0199,0.0717,0.3981
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",60,93.061,0.0202,0.0728,0.4042
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",65,99.221,0.0204,0.0735,0.4082
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",70,104.674,0.0205,0.074,0.4109
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",75,109.472,0.0206,0.0743,0.4126
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",80,113.674,0.0207,0.0745,0.4137
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",85,117.341,0.0207,0.0746,0.4144
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",90,120.529,0.0207,0.0747,0.4149
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",95,123.294,0.0208,0.0747,0.4152
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",10,23.932,0.0024,0.0085,0.0472
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",100,137.855,0.0222,0.0797,0.443
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",105,138.413,0.0222,0.0797,0.443
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",110,138.86,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",115,139.218,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",120,139.504,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",125,139.734,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",130,139.918,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",135,140.065,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",140,140.182,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",145,140.276,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",15,40.553,0.0065,0.0235,0.1305
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",150,140.352,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",20,56.421,0.011,0.0397,0.2204
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",25,70.674,0.0147,0.053,0.2947
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",30,83.04,0.0174,0.0627,0.3482
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",35,93.534,0.0192,0.0691,0.3839
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",40,102.306,0.0203,0.0732,0.4067
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",45,109.562,0.021,0.0758,0.4209
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",5,8.638,2e-04,8e-04,0.0045
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",50,115.517,0.0215,0.0773,0.4297
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",55,120.377,0.0217,0.0783,0.435
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",60,124.325,0.0219,0.0789,0.4382
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",65,127.523,0.022,0.0792,0.4402
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",70,130.106,0.0221,0.0794,0.4413
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",75,132.187,0.0221,0.0796,0.442
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",80,133.863,0.0221,0.0796,0.4425
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",85,135.21,0.0221,0.0797,0.4427
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",90,136.291,0.0221,0.0797,0.4429
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",95,137.159,0.0221,0.0797,0.443
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",10,3.461,0.0011,0.0039,0.0216
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",100,135.735,0.0242,0.0872,0.4842
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",105,144.388,0.0256,0.0921,0.5116
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",110,152.986,0.0269,0.097,0.5388
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",115,161.514,0.0283,0.1018,0.5657
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",120,169.961,0.0296,0.1066,0.5923
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",125,178.316,0.0309,0.1114,0.6187
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",130,186.568,0.0322,0.116,0.6447
