"stratum","ft_group","ecoregion","owner","treatment","period","age","AGB_tonac","AGB_MgHa","Vol_m3Ha","CarbonMgHa"
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",29,145,31.728,71.1,63.6,32
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",3,15,5.186,11.6,3.9,5.2
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",30,150,31.748,71.2,63.6,32
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",4,20,8.493,19,9,8.6
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",5,25,11.864,26.6,15.7,12
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",6,30,15.047,33.7,23,15.2
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",7,35,17.91,40.1,30.1,18
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",8,40,20.401,45.7,36.6,20.6
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",9,45,22.52,50.5,42.2,22.7
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",1,5,0.503,1.1,0.1,0.5
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",10,50,24.291,54.5,46.8,24.5
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",11,55,25.754,57.7,50.6,26
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",12,60,26.951,60.4,53.6,27.2
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",13,65,27.923,62.6,55.9,28.2
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",14,70,28.708,64.4,57.8,29
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",15,75,29.34,65.8,59.2,29.6
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",16,80,29.846,66.9,60.2,30.1
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",17,85,30.251,67.8,61.1,30.5
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",18,90,30.574,68.5,61.7,30.8
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","harvested",19,95,30.832,69.1,62.2,31.1
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",2,10,11.549,25.9,14,11.7
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",20,100,45.575,102.2,111.3,46
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",21,105,46.708,104.7,115.5,47.1
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",22,110,47.799,107.2,119.6,48.2
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",23,115,48.852,109.5,123.6,49.3
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",24,120,49.867,111.8,127.5,50.3
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",25,125,50.846,114,131.3,51.3
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",26,130,51.792,116.1,135,52.2
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",27,135,52.707,118.2,138.6,53.2
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",28,140,53.59,120.1,142.1,54
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",29,145,54.445,122,145.5,54.9
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",3,15,14.955,33.5,20.7,15.1
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",30,150,55.272,123.9,148.9,55.8
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",4,20,17.924,40.2,27.3,18.1
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",5,25,20.589,46.2,33.6,20.8
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",6,30,23.026,51.6,39.8,23.2
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",7,35,25.279,56.7,45.8,25.5
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",8,40,27.379,61.4,51.6,27.6
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",9,45,29.35,65.8,57.3,29.6
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",1,5,7.382,16.5,7.2,7.4
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",10,50,31.208,70,62.9,31.5
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",11,55,32.966,73.9,68.3,33.3
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",12,60,34.635,77.6,73.6,34.9
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",13,65,36.224,81.2,78.7,36.5
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",14,70,37.738,84.6,83.7,38.1
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",15,75,39.186,87.8,88.6,39.5
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",16,80,40.571,90.9,93.4,40.9
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",17,85,41.899,93.9,98.1,42.3
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",18,90,43.173,96.8,102.6,43.6
"Northern hardwood_ME_APH_Industrial","Northern hardwood","ME_APH","Industrial","untreated",19,95,44.398,99.5,107,44.8
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",2,10,4.216,9.5,2.7,4.3
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",20,100,65.771,147.4,183.6,66.3
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",21,105,69.085,154.9,197.9,69.7
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",22,110,72.354,162.2,212.4,73
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",23,115,75.576,169.4,227.1,76.2
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",24,120,78.752,176.5,241.8,79.4
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",25,125,81.878,183.5,256.7,82.6
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",26,130,84.956,190.4,271.6,85.7
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",27,135,87.983,197.2,286.5,88.7
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",28,140,90.96,203.9,301.5,91.8
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",29,145,93.887,210.5,316.4,94.7
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",3,15,7.072,15.9,6.1,7.2
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",30,150,96.762,216.9,331.4,97.6
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",4,20,10.16,22.8,10.6,10.3
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",5,25,13.409,30.1,16.1,13.5
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",6,30,16.773,37.6,22.7,16.9
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",7,35,20.218,45.3,30.2,20.4
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",8,40,23.721,53.2,38.6,23.9
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",9,45,27.262,61.1,47.7,27.5
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",1,5,1.721,3.9,0.7,1.8
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",10,50,30.825,69.1,57.6,31.1
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",11,55,34.399,77.1,68.1,34.7
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",12,60,37.972,85.1,79.3,38.3
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",13,65,41.537,93.1,90.9,41.9
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",14,70,45.086,101.1,103.1,45.5
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",15,75,48.613,109,115.6,49.1
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",16,80,52.114,116.8,128.6,52.6
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",17,85,55.584,124.6,141.9,56.1
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",18,90,59.018,132.3,155.6,59.5
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","harvested",19,95,62.415,139.9,169.5,63
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",2,10,3.358,7.5,3.1,3.4
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",20,100,59.289,132.9,149.6,59.8
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",21,105,59.969,134.4,152.6,60.5
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",22,110,60.541,135.7,155.2,61.1
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",23,115,61.021,136.8,157.4,61.6
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",24,120,61.424,137.7,159.3,62
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",25,125,61.762,138.5,161,62.3
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",26,130,62.046,139.1,162.4,62.6
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",27,135,62.283,139.6,163.6,62.8
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",28,140,62.482,140.1,164.6,63
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",29,145,62.648,140.4,165.5,63.2
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",3,15,7.405,16.6,8.7,7.5
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",30,150,62.787,140.7,166.3,63.3
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",4,20,12.312,27.6,16.8,12.4
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",5,25,17.585,39.4,26.8,17.7
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",6,30,22.868,51.3,38.1,23.1
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",7,35,27.926,62.6,50,28.2
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",8,40,32.619,73.1,61.8,32.9
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",9,45,36.876,82.7,73.4,37.2
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",1,5,0.757,1.7,0.5,0.8
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",10,50,40.673,91.2,84.3,41
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",11,55,44.016,98.7,94.5,44.4
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",12,60,46.931,105.2,103.8,47.3
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",13,65,49.451,110.9,112.3,49.9
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",14,70,51.618,115.7,119.8,52.1
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",15,75,53.471,119.9,126.5,54
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",16,80,55.049,123.4,132.4,55.5
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",17,85,56.389,126.4,137.6,56.9
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",18,90,57.523,128.9,142.2,58
"Northern hardwood_ME_APH_NIPF","Northern hardwood","ME_APH","NIPF","untreated",19,95,58.481,131.1,146.2,59
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",2,10,8.389,18.8,4.7,8.5
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",20,100,50.438,113.1,125.8,50.9
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",21,105,51.629,115.7,129.9,52.1
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",22,110,52.746,118.2,133.7,53.2
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",23,115,53.791,120.6,137.2,54.3
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",24,120,54.771,122.8,140.4,55.3
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",25,125,55.689,124.8,143.3,56.2
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",26,130,56.549,126.8,146,57.1
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",27,135,57.355,128.6,148.5,57.9
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",28,140,58.11,130.3,150.7,58.6
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",29,145,58.817,131.9,152.8,59.4
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",3,15,12.214,27.4,9.8,12.3
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",30,150,59.48,133.3,154.7,60
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",4,20,15.804,35.4,16.3,15.9
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",5,25,19.17,43,23.6,19.4
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",6,30,22.327,50.1,31.5,22.5
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",7,35,25.286,56.7,39.7,25.5
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",8,40,28.06,62.9,48,28.3
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",9,45,30.66,68.7,56.3,30.9
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",1,5,4.316,9.7,1.2,4.4
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",10,50,33.096,74.2,64.3,33.4
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",11,55,35.38,79.3,72.1,35.7
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",12,60,37.52,84.1,79.6,37.8
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",13,65,39.525,88.6,86.7,39.9
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",14,70,41.404,92.8,93.5,41.8
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",15,75,43.165,96.8,99.8,43.6
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",16,80,44.815,100.5,105.8,45.2
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",17,85,46.361,103.9,111.4,46.8
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",18,90,47.809,107.2,116.5,48.2
"Northern hardwood_ME_APH_Public-Other","Northern hardwood","ME_APH","Public-Other","untreated",19,95,49.166,110.2,121.3,49.6
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",2,10,0.48,1.1,0.2,0.5
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",20,100,125.489,281.3,298.4,126.6
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",21,105,135.015,302.7,324.2,136.2
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",22,110,144.385,323.7,349.4,145.7
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",23,115,153.564,344.2,374.1,154.9
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",24,120,162.526,364.3,397.9,163.9
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",25,125,171.247,383.9,420.9,172.8
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",26,130,179.71,402.9,443,181.3
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",27,135,187.901,421.2,464.2,189.5
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",28,140,195.811,438.9,484.4,197.5
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",29,145,203.431,456,503.6,205.2
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",3,15,1.535,3.4,1,1.5
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",30,150,210.759,472.5,521.9,212.6
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",4,20,3.407,7.6,2.9,3.4
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",5,25,6.196,13.9,6.4,6.3
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",6,30,9.938,22.3,12.1,10
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",7,35,14.62,32.8,20.2,14.8
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",8,40,20.195,45.3,30.8,20.4
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",9,45,26.593,59.6,44.1,26.8
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",1,5,0.062,0.1,0,0
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",10,50,33.727,75.6,59.9,34
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",11,55,41.505,93,78,41.9
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",12,60,49.829,111.7,98.2,50.3
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",13,65,58.602,131.4,120.1,59.1
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",14,70,67.73,151.8,143.6,68.3
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",15,75,77.126,172.9,168.2,77.8
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",16,80,86.707,194.4,193.6,87.5
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",17,85,96.398,216.1,219.6,97.2
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",18,90,106.131,237.9,245.9,107.1
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","harvested",19,95,115.845,259.7,272.3,116.9
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",2,10,5.821,13,9.2,5.9
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",20,100,53.693,120.4,134.3,54.2
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",21,105,54.708,122.6,138.2,55.2
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",22,110,55.621,124.7,141.8,56.1
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",23,115,56.442,126.5,145.1,56.9
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",24,120,57.179,128.2,148.2,57.7
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",25,125,57.841,129.7,151,58.4
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",26,130,58.435,131,153.6,59
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",27,135,58.968,132.2,156,59.5
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",28,140,59.446,133.3,158.2,60
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",29,145,59.875,134.2,160.2,60.4
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",3,15,9.824,22,16.6,9.9
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",30,150,60.259,135.1,162.1,60.8
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",4,20,13.939,31.2,24.9,14
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",5,25,17.997,40.3,33.6,18.1
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",6,30,21.902,49.1,42.4,22.1
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",7,35,25.601,57.4,51.2,25.8
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",8,40,29.065,65.2,59.8,29.3
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",9,45,32.282,72.4,68.1,32.6
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",1,5,2.253,5.1,3.1,2.3
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",10,50,35.251,79,76,35.6
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",11,55,37.977,85.1,83.6,38.3
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",12,60,40.472,90.7,90.8,40.8
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",13,65,42.746,95.8,97.6,43.1
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",14,70,44.814,100.5,104,45.2
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",15,75,46.691,104.7,110,47.1
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",16,80,48.39,108.5,115.6,48.8
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",17,85,49.927,111.9,120.8,50.4
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",18,90,51.314,115,125.7,51.8
"Northern hardwood_ME_NCZ_Industrial","Northern hardwood","ME_NCZ","Industrial","untreated",19,95,52.565,117.8,130.2,53
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",2,10,1.252,2.8,0.3,1.3
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",20,100,49.689,111.4,122.2,50.1
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",21,105,50.779,113.8,125.1,51.2
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",22,110,51.734,116,127.6,52.2
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",23,115,52.569,117.8,129.7,53
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",24,120,53.297,119.5,131.4,53.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",25,125,53.933,120.9,132.9,54.4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",26,130,54.486,122.1,134.2,54.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",27,135,54.967,123.2,135.3,55.4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",28,140,55.386,124.2,136.2,55.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",29,145,55.749,125,136.9,56.2
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",3,15,3.204,7.2,1.7,3.2
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",30,150,56.065,125.7,137.5,56.6
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",4,20,5.933,13.3,4.9,6
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",5,25,9.223,20.7,10.2,9.3
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",6,30,12.857,28.8,17.4,13
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",7,35,16.648,37.3,26.2,16.8
