STATECD,UNITCD,COUNTYCD,PLOT,sdimax_metric_mean,sdimax_metric_median,sdimax_english_mean,sdimax_english_median,PLT_CN,CONDID,FORTYPCD,OWNGRPCD,SITECLCD
36,6,17,5663,750.695050133322,737.658191981771,303.795476780233,298.519648017058,168990048020004,1,801,40,5
36,6,17,5780,799.653222738618,802.511029489449,323.608144235911,324.764657475555,724937383290487,1,809,40,5
36,6,17,5790,309.213248700487,292.674488678228,125.134149078306,118.441151055442,1191495782290487,1,805,40,5
36,6,17,5971,939.766042268889,1032.90935122754,380.309784675211,418.003540547128,65147039010538,1,801,40,5
36,6,17,6040,1021.99839454836,1058.73652167941,413.58803349684,428.455424517745,168989490020004,1,801,40,5
36,6,17,6271,888.468114722591,810.099772020597,359.550252087381,327.835712300019,15806907020004,1,519,40,5
36,6,17,6335,641.624475187351,637.083654443986,259.656185715878,257.818580948857,816199630290487,2,805,40,5
36,6,17,6341,1419.276433988,1360.8014041255,574.360735254294,550.69673270937,1287127663290487,1,409,30,4
36,6,17,6421,969.7794277821,938.235981606889,392.455769599656,379.690591158173,1287127388290487,1,519,40,5
36,6,17,8207,1385.88679866217,1334.68565291299,560.848430648679,540.128064260485,459836088489998,2,105,40,5
36,6,23,103,1054.98564167941,1007.98724893299,426.937497394417,407.917924626796,724937314290487,1,517,40,5
36,6,23,284,877.263502073077,908.008486704926,355.015906694544,367.457959247275,724937390290487,1,801,30,5
36,6,23,458,520.773574637992,410.706045095943,210.749566516521,166.206822283279,611077765126144,1,123,40,6
36,6,23,763,699.546020910286,691.132750080269,283.096201199692,279.691471645884,511169891126144,1,805,30,5
36,6,23,834,1207.45034135107,1205.22178362891,488.637765859863,487.735900640936,459836392489998,1,516,40,5
36,6,23,955,345.421031779967,372.839790410884,139.786917498495,150.882894286303,511169555126144,2,519,40,5
36,6,23,994,633.861992637052,737.737397892409,256.514820807521,298.551701508528,611077761126144,1,517,40,5
36,6,23,1110,683.647158669367,729.671408356782,276.662160594408,295.287511693709,65149178010538,1,517,40,5
36,6,23,1207,901.947236115871,881.057133938525,365.005058415893,356.551134882192,459836357489998,1,801,40,5
36,6,23,1323,423.519811251572,445.274002998241,171.392368928229,180.195977067745,222441633010661,1,801,40,5
36,6,23,1517,882.565610624975,848.199017760201,357.161593675134,343.253928421698,1191495897290487,2,801,40,5
36,6,23,1671,969.99393233995,966.908113363586,392.542576505352,391.293790001411,459836387489998,1,805,40,5
36,6,23,1775,806.06872656426,782.939430132622,326.204406250894,316.844313046878,1287127665290487,3,809,30,5
36,6,23,2415,832.894569559666,948.182060463532,337.060438618995,383.715626047921,251632861489998,2,802,40,4
36,6,23,2558,660.51484868256,668.774765775468,267.300847848011,270.643517352705,459836388489998,1,517,40,6
36,6,23,2852,567.639099744758,592.05534290599,229.715369663667,239.596271677116,118183777010661,1,999,40,6
36,6,23,2874,451.175146256906,385.188076015182,182.584084768064,155.88006765505,168989963010661,1,516,40,6
36,6,23,3131,568.43632937299,648.533757841926,230.037997014106,262.452272912515,816199858290487,1,805,40,6
36,6,23,3248,945.467678428147,953.511590217784,382.617154725302,385.872409994238,611077766126144,1,801,40,6
36,6,23,3346,408.087644504359,377.651795409683,165.147193268833,152.830243416445,459836393489998,1,802,40,6
36,6,23,3682,620.414592427057,659.116157320431,251.072851585099,266.734817594913,724937313290487,1,805,40,5
36,6,23,3719,512.973018529493,589.857029207504,207.592793787419,238.706645779056,168989667020004,1,801,40,6
36,6,23,3747,738.243394110095,728.01964609562,298.75647089148,294.619067291994,15806949020004,2,801,40,6
36,6,23,3991,2580.61573049811,2181.90060323245,1044.33802526607,882.983754759486,122564267010661,1,384,40,6
36,6,23,4005,911.087564598772,849.66372518596,368.704017732193,343.846674425115,724937385290487,1,805,40,6
36,6,23,4030,548.776263089027,520.767635698076,222.081851293941,210.747163113057,1191495898290487,1,801,40,5
36,6,23,4114,473.058475034845,507.612504183011,191.439952804561,205.423470822804,724937388290487,2,801,40,4
36,6,23,4356,754.881289339302,774.715911487239,305.489587505049,313.51637346976,724937386290487,1,809,40,5
36,6,23,4449,337.381570551211,330.427016538485,136.533463307459,133.719055444087,511169916126144,2,703,30,4
36,6,23,4472,1049.45514850077,1019.59636222291,424.699386444123,412.615965603996,611077764126144,1,801,40,6
36,6,23,4607,559.781137612883,591.164576451743,226.535365543552,239.235791320119,459836391489998,1,801,40,6
36,6,23,4614,891.125067070283,827.442930280102,360.625482442378,334.854238706161,53929218010538,1,805,40,5
36,6,23,4659,718.393134797436,844.147646903585,290.723356791381,341.614396975765,222441757010661,1,517,40,6
36,6,23,4844,1016.18746810544,999.869022175836,411.236435242731,404.632595160641,511169915126144,1,801,40,5
36,6,23,4954,1512.82098970476,1448.46221911077,612.216869911265,586.171802218173,247062539010661,1,805,40,5
36,6,23,4992,1168.19090847286,1120.62312848568,472.750038709884,453.500043125104,816199924290487,1,519,40,6
36,6,23,5432,780.430117622324,771.970023104403,315.828830408061,312.405151982019,74949744010538,1,801,40,5
36,6,23,5623,1886.0872413665,1745.03146639218,763.272346924747,706.189105995799,511169521126144,1,103,40,4
36,6,23,5836,952.464620316796,1006.88962017613,385.448716351675,407.473730074749,816199925290487,1,809,40,5
36,6,23,5906,806.681147066665,813.004980783641,326.452244009362,329.011408451416,375682778489998,1,805,40,6
36,6,23,5993,858.375792412398,887.990247745964,347.372322577887,359.356866203224,1287127632290487,1,805,40,6
36,6,23,6007,1746.78687747396,1716.30762331115,706.899495582676,694.564980324247,1287127609290487,1,805,40,5
36,6,23,6296,1509.38697661781,1436.72586173277,610.827174264764,581.422267390843,1191495902290487,1,103,30,5
36,6,23,6408,774.087529013138,749.491110305668,313.262076131199,303.308259668715,611077713126144,1,962,40,6
36,6,23,6519,1179.08125673339,1160.39286197398,477.157205829906,469.594281583657,611077714126144,2,805,30,4
36,6,23,8423,787.143244746751,775.304862563272,318.545536286286,313.754713489335,816199926290487,1,805,30,5
36,6,25,1,1124.14629346503,1095.03936040091,454.925817258672,443.146660587458,222442319010661,1,809,40,5
36,6,25,95,672.25239630126,648.039385337772,272.050864348613,262.252207479047,816200121290487,1,801,40,5
36,6,25,167,849.446030326534,799.290033534887,343.758576450312,323.461166795086,1287127698290487,1,809,40,6
36,6,25,186,938.831844069844,917.738358827119,379.931728116511,371.395498384968,816199644290487,1,505,40,5
36,6,25,215,1097.98504841252,1068.41181162191,444.33873810785,432.3708750333,724937524290487,1,520,40,5
36,6,25,229,627.569481089795,598.764581753821,253.968331996512,242.311404025794,511169398126144,1,805,40,5
36,6,25,245,1007.18697430189,992.042722126343,407.594065007545,401.465404229332,1287127792290487,1,809,40,5
36,6,25,327,871.946879761324,835.494345384611,352.864346204339,338.112530458579,1191495933290487,1,801,40,5
36,6,25,329,1436.73875969454,1427.82683550982,581.427487010241,577.820959624393,511169366126144,1,801,30,5
36,6,25,350,1347.15574135243,1196.89863304401,545.174529482653,484.367641452595,611077506126144,1,505,40,4
36,6,25,373,1267.94543120677,1192.06343246416,513.119257595171,482.410905404818,511169836126144,1,805,40,5
36,6,25,396,905.862957931586,909.344429466272,366.589694648319,367.998596045216,247062120010661,1,801,40,5
36,6,25,482,1333.43157736057,1285.88806101121,539.620557943109,520.380381503158,65149839010538,1,805,40,5
36,6,25,490,1379.69486317053,1359.14291393486,558.342643519084,550.025565611477,511169785126144,1,103,40,5
36,6,25,530,1259.18962018038,1180.25329094264,509.575906956469,477.631511197097,611077504126144,1,801,30,5
36,6,25,547,1571.76188941422,1515.49945850449,636.069403274727,613.300807664565,65150075010538,1,801,40,6
36,6,25,576,1102.68560142288,1060.09283126717,446.240984223179,429.004303477053,511169835126144,1,809,40,5
36,6,25,644,995.628812563466,948.212799256893,402.916643389534,383.728065594955,724937519290487,1,801,30,5
36,6,25,712,902.020288675106,870.632533624034,365.034621734658,352.332449249162,15807274020004,1,805,40,5
36,6,25,857,1180.32153257888,1237.6668607146,477.659127604604,500.865956128404,459836485489998,1,105,30,5
36,6,25,901,1024.38642101694,1083.91737632475,414.554433421093,438.645753788407,145022067010661,1,801,40,5
36,6,25,978,1317.81781049575,1257.82657015267,533.301891331159,509.024300238175,459836523489998,1,801,30,6
36,6,25,1025,950.57013825467,964.107918886508,384.682046741674,390.160591619338,1287127788290487,1,519,40,6
36,6,25,1184,856.998033462565,858.469442628855,346.814763370618,347.410221471924,1287127885290487,1,809,40,5
36,6,25,1333,204.123578223964,172.74682639933,82.6058727277118,69.9081530895087,459836519489998,1,516,30,6
36,6,25,1398,661.210239898094,651.582016179276,267.582262659304,263.68585916672,1191495932290487,1,801,30,5
36,6,25,1412,385.194772072654,445.839505600808,155.882777453085,180.424827827766,724937417290487,2,519,40,6
36,6,25,1417,1151.72922684637,1053.70888040342,466.088233203859,426.420810491386,511169396126144,2,801,40,5
36,6,25,1482,633.132383868978,635.646592605268,256.219558645448,257.237022716418,611077455126144,1,503,30,5
36,6,25,1549,832.456079942502,806.458920697021,336.882988185179,326.362312197626,459836521489998,1,801,40,5
36,6,25,1553,282.289800252902,265.683680930565,114.238617189226,107.518359827594,511169364126144,1,801,40,5
36,6,25,1639,918.705031795493,767.708926240837,371.786697015178,310.680747441129,74930318010538,2,809,40,6
36,6,25,1702,1677.9444055386,1639.39809710636,679.039938522032,663.440802566346,459835942489998,1,805,40,6
36,6,25,1827,802.628240171308,817.101511161221,324.81209095067,330.669215305185,724937518290487,1,103,40,5
36,6,25,1839,860.453358111159,951.196980946596,348.213083499229,384.935720952562,247062715010661,1,805,40,5
36,6,25,1877,1029.10772386502,1133.84348926024,416.46507669695,458.850132757374,1287127749290487,1,801,30,5
36,6,25,1926,779.62409415043,845.864500655833,315.502644315723,342.309182966606,222442259010661,1,805,40,4
36,6,25,2019,1621.47586021168,1537.29471131247,656.18793137528,622.121032624314,1287127789290487,1,809,40,5
36,6,25,2171,880.957965323028,817.594825128617,356.511002771529,330.868852364069,15807084020004,1,801,40,5
36,6,25,2186,1591.98675967114,1497.10410473024,644.254117029571,605.85647288522,459836481489998,1,801,30,4
36,6,25,2315,636.713755757576,626.564195584944,257.668888277008,253.56150742881,1191496101290487,1,801,40,5
36,6,25,2365,520.714863073642,509.971193584345,210.725806791875,206.377998458397,816200002290487,1,801,40,5
36,6,25,2367,1041.12355797901,1038.13689764261,421.32771173487,420.119053304638,611077500126144,1,801,30,5
36,6,25,2394,1809.85461271068,1629.59515183854,732.422099857589,659.473691778871,1287127755290487,1,516,30,5
36,6,25,2427,672.464713584086,726.496962168424,272.136786095604,294.002859033306,511169430126144,1,809,30,5
36,6,25,2442,1014.12336341032,861.058724004655,410.401121795723,348.458066359058,459836525489998,1,962,30,6
36,6,25,2448,879.907411905763,869.166401726957,356.085858931531,351.739126782715,511169402126144,1,801,40,5
36,6,25,2468,897.523457085019,897.286904006195,363.214818744525,363.119089119889,65149503010538,1,809,40,6
36,6,25,2556,624.843636753137,615.806532643273,252.865222045625,249.208036146663,1191496012290487,1,801,40,5
36,6,25,2640,1060.79653446504,1068.98812975843,429.289082027905,432.604102684168,724937420290487,2,809,40,5
36,6,25,2675,697.430808898804,700.786341798059,282.240205357698,283.598141202353,511169428126144,2,801,40,5
36,6,25,2745,1367.44423297672,1265.50189522333,553.384989888724,512.13039376959,1287127884290487,1,516,40,6
36,6,25,2789,1018.37726218392,948.717881571332,412.122613373257,383.932465134423,118182323010661,2,801,40,5
36,6,25,2790,775.123704309702,784.369553783068,313.681401352794,317.423063494433,247062832010661,1,805,40,4
36,6,25,2793,811.036159571873,793.623977537312,328.214654858039,321.168195524074,611077565126144,1,801,40,5
36,6,25,2808,990.345008446303,996.70348629598,400.778363950097,403.35154837378,816200039290487,1,801,40,4
36,6,25,2823,631.530029827954,599.264628163782,255.571109038943,242.513765607237,816199401290487,1,801,40,6
36,6,25,2830,660.187975237409,619.707009409467,267.168566871736,250.786502927076,53929535010538,2,809,40,6
36,6,25,2858,769.438077423108,863.868869401508,311.380510024817,349.595291735071,611077572126144,1,809,40,5
36,6,25,2982,565.878531655899,405.145685616879,229.002893110286,163.956624871278,816200041290487,1,517,40,6
36,6,25,3015,653.398139653339,682.804109141495,264.420818184495,276.320990590391,306265271489998,1,801,40,5
36,6,25,3040,956.532619767715,919.173417437808,387.09497715027,371.97624593987,1191496011290487,2,809,40,6
36,6,25,3055,1063.12357012022,996.384404942048,430.230799848243,403.222420744616,611077567126144,1,401,40,6
36,6,25,3132,846.655837046035,845.702882202591,342.629425408477,342.243778305885,251632966489998,1,503,40,4
36,6,25,3152,1240.78486171759,1199.77060303805,502.1277662351,485.529886352815,145021919010661,1,801,40,5
36,6,25,3247,1048.29060461683,1053.41261107713,424.228112303725,426.300914561315,306265887489998,1,809,40,5
36,6,25,3351,754.138983141189,745.430626721167,305.189186875882,301.665040433032,459836425489998,1,802,40,5
36,6,25,3390,1146.48959190476,1073.30032299906,463.967828393733,434.349185193068,724937606290487,1,809,40,5
36,6,25,3421,866.899975017633,846.491989842929,350.821936529996,342.56311880478,459836520489998,1,801,40,6
36,6,25,3508,1033.47420710321,1004.07057634939,418.232129586087,406.332903632299,1191495992290487,2,801,40,5
36,6,25,3528,890.090985752392,873.794848055602,360.207004623798,353.61219236229,1287127791290487,1,801,40,5
36,6,25,3665,432.221640723149,406.205019833301,174.913874009032,164.385322174251,511169399126144,1,801,40,5
36,6,25,3711,997.918527862254,1062.07893705229,403.843258199053,429.808051888368,1287127402290487,1,401,40,5
36,6,25,3765,992.086856884839,975.842293125538,401.483264930555,394.909323898884,1287127881290487,1,805,30,6
36,6,25,3774,1062.48621769715,1068.08770992183,429.972872500502,432.239715742342,15807272020004,1,809,40,5
36,6,25,3786,616.905379780485,597.322196196927,249.652723759693,241.727691361271,168989822020004,1,801,40,5
36,6,25,4155,1129.74783432595,1070.84131649822,457.192680182898,433.354060671872,64266509010538,2,809,40,5
36,6,25,4220,863.6899768711,837.024450818403,349.522896504067,338.731742094116,1287127195290487,1,801,40,5
36,6,25,4250,1062.06973279299,1097.78200042072,429.804327057171,444.256567509459,611077514126144,1,801,40,5
36,6,25,4254,472.648219530839,402.691084931843,191.273928309769,162.963283320294,611077453126144,2,517,40,5
36,6,25,4299,1021.61680872907,1028.03313648588,413.433611210609,416.03020665867,1287127790290487,1,801,40,5
36,6,25,4340,704.867960947622,621.128041094513,285.249913696865,251.361573987158,168989722020004,2,901,40,6
36,6,25,4475,286.612148509078,293.675229315122,115.987809286685,118.846136380528,816199402290487,1,708,40,6
36,6,25,4502,431.296291671004,387.697066620666,174.539398572655,156.895420023624,1287127750290487,2,517,40,5
36,6,25,4515,847.862974142763,839.503576957494,343.117936408749,339.73500874319,168989589010661,1,801,40,5
36,6,25,4524,1207.01150642953,1203.56733188742,488.460175686338,487.06636784526,511169809126144,2,801,40,4
36,6,25,4540,843.472962857833,810.274013648558,341.3413620579,327.906225377775,511169403126144,1,801,40,4
36,6,25,4654,594.228029190076,601.484078214287,240.475526529603,243.411945082596,15806995020004,1,801,40,5
36,6,25,4756,791.573278097429,821.275694061189,320.338306990825,332.358447016569,459836628489998,1,801,30,5
36,6,25,4766,1294.79742102484,1320.17911279377,523.98587120589,534.257476368415,118182587010661,1,801,40,5
36,6,25,4774,607.849261246308,603.286578711125,245.987842997019,244.141391077659,459836104489998,1,801,40,5
36,6,25,4837,816.133431730183,815.009511553282,330.277447499788,329.822613188647,816200037290487,1,519,40,6
36,6,25,4888,849.883287315782,795.343966167143,343.93552805736,321.86425015473,145021829010661,1,809,40,5
36,6,25,4929,1134.33767488681,1042.31514825643,459.050122564174,421.809931161242,816200000290487,1,805,40,5
36,6,25,4930,1179.43363127864,1132.20862784875,477.299806734175,458.188527886148,1287127699290487,2,801,40,5
36,6,25,5026,1639.9062325738,1583.96141762996,663.646437672868,641.006376670431,511169401126144,1,805,30,5
36,6,25,5036,619.648030279838,638.207539041617,250.762634922614,258.27340086158,1191496014290487,1,801,40,5
36,6,25,5105,1188.46129390692,1134.5911209118,480.953171801498,459.152688520864,53753206010538,1,805,40,5
36,6,25,5132,1529.0785652814,1538.69042699985,618.796076638042,622.68585866469,511169431126144,1,801,30,5
36,6,25,5133,597.088483184602,654.71072727738,241.633111070651,264.952003494683,724937416290487,2,801,40,5
36,6,25,5232,833.75286439097,792.964765333647,337.407778177778,320.901421837906,168989720020004,1,801,40,5
36,6,25,5250,978.19079929785,1021.58040561699,395.85973052833,413.418879395355,1191495978290487,2,801,40,6
36,6,25,5348,1088.75545340104,1078.71827615898,440.603653912872,436.541752818362,511169808126144,1,801,30,5
36,6,25,5453,1069.40538235864,1040.10944916156,432.772958803036,420.917316499615,459836522489998,1,809,30,4
36,6,25,5456,735.129100149379,709.700085797755,297.496160971412,287.205405041116,724937521290487,1,801,40,5
36,6,25,5472,792.379041483965,787.358304531009,320.664387830363,318.632567884114,611077501126144,1,801,40,5
36,6,25,5502,973.169135502703,945.314262945118,393.827535502393,382.555069688503,1287127754290487,1,801,30,5
36,6,25,5503,517.179473393769,515.236651140967,209.295085498041,208.508853308973,816200038290487,1,805,40,5
36,6,25,5598,714.749849553403,758.26222735449,289.248971716429,306.857804434288,816200040290487,1,809,40,6
36,6,25,5654,1819.68329420683,1510.83124643467,736.399625726068,611.411649462162,611077569126144,1,503,40,4
36,6,25,5675,942.187616197728,909.274793695677,381.289760773547,367.970415451611,1191495616290487,1,105,40,4
36,6,25,5745,741.323604485182,695.689339285469,300.002987675249,281.535457682344,611077513126144,1,805,40,5
36,6,25,5770,835.875208625253,833.430213926062,338.266660327636,337.277206180797,816200001290487,1,801,40,4
36,6,25,5861,1282.80535919003,1315.34524496365,519.132856467033,532.301279665262,611077509126144,1,801,40,5
36,6,25,5865,431.298459506147,483.063486359985,174.540275864321,195.488836815682,1287127787290487,2,801,40,6
36,6,25,5985,962.980548949246,960.368660092804,389.704361239855,388.647367430852,145021923010661,1,809,40,5
36,6,25,6005,746.350318278011,671.497195344435,302.037226362528,271.74524539628,816199411290487,1,401,40,4
36,6,25,6144,731.017479790297,757.364800633481,295.832247419424,306.494628763241,816200035290487,1,801,30,5
36,6,25,6246,887.565610902711,961.253942143765,359.18502178753,389.005628328815,724937485290487,1,801,40,5
36,6,25,6251,1407.90825256958,1435.20266319615,569.760195936072,580.805850877132,511169400126144,1,519,40,6
36,6,25,6288,680.265745471815,662.855237774031,275.293751365709,268.247969611726,724937088290487,1,401,40,5
36,6,25,6387,876.671224646812,844.006123443032,354.77622054893,341.557124469217,724937422290487,1,805,30,5
36,6,25,6487,1015.00129677686,978.271911290207,410.756408786922,395.892555383624,611077505126144,1,801,40,5
36,6,25,6531,1705.99355876491,1773.23451963978,690.391026924913,717.602475521136,122563647010661,1,801,40,5
36,6,25,6741,1096.42742907094,1106.25259651858,443.708391990031,447.684495773679,511169397126144,1,809,40,5
36,6,25,6761,846.644315024865,866.083685955221,342.624762612427,350.491596101,1191495981290487,1,809,40,4
36,6,25,19022,783.856385306009,790.747909301538,317.215391601393,320.004292124438,1287127751290487,1,805,30,6
36,6,77,125,624.84875776291,624.187068517095,252.867294444538,252.599518335082,511169833126144,2,122,40,3
36,6,77,203,1119.69858649434,1095.76515050404,453.125894294614,443.440377390818,1191495866290487,1,805,40,5
36,6,77,210,1128.84576970651,1050.66547203709,456.827627621141,425.189186950613,53920906010538,1,801,40,5
36,6,77,308,555.948499310308,513.440308297743,224.984352012492,207.781899227657,816199794290487,2,805,40,6
36,6,77,344,986.48117917443,930.079885072325,399.214727882912,376.389936338425,816200128290487,1,801,40,5
36,6,77,497,940.465391417017,893.812809719936,380.59280120483,361.713173189198,511169427126144,2,103,40,5
36,6,77,615,1465.7521240025,1433.37476075338,593.168777753226,580.066125080338,74918209010538,1,381,40,5
36,6,77,620,1472.02380070818,1438.00062575227,595.70683500387,581.938146032933,15807123020004,1,105,40,5
36,6,77,885,847.496264678339,897.604823473541,342.969534369112,363.247746550284,724937116290487,1,805,40,4
36,6,77,890,755.511718371084,761.935529613667,305.744713056033,308.344336963025,306265654489998,1,516,40,5
36,6,77,993,1370.94868031436,1358.09880965199,554.803189262225,549.603031643301,724937086290487,1,503,40,4
36,6,77,1036,647.040375398896,673.676693764103,261.847922542527,272.627257021942,53727003010538,2,802,40,6
36,6,77,1047,665.230643987486,742.133623786063,269.209262300462,300.330790822037,64257675010538,1,805,40,6
36,6,77,1070,1333.23237013086,1232.17708074256,539.539941645829,498.644321226551,459836422489998,1,801,40,5
36,6,77,1092,1421.3720291334,1392.839653436,575.208792433067,563.66215085454,611077559126144,1,102,40,4
36,6,77,1209,465.491576169511,480.092998414787,188.377737797104,194.286723119287,724937415290487,2,809,30,3
36,6,77,1383,1002.02472404283,989.468182338558,405.504976664107,400.423525050589,306265639489998,2,520,40,6
36,6,77,1645,760.130863962331,795.624493502466,307.614014761114,321.977775527742,511169461126144,1,801,40,5
36,6,77,1770,922.840834781892,859.264804651336,373.460396928211,347.732093029209,168989477010661,1,801,40,6
36,6,77,2088,1362.96473000262,1322.74363782489,551.572199539948,535.295302719348,816199673290487,1,105,40,5
36,6,77,2304,475.187466678562,391.542634453355,192.301525065294,158.451665949337,145022055010661,1,517,40,6
36,6,77,2429,1361.95412789068,1307.95660371941,551.163223417917,529.311202950152,1287127427290487,1,103,40,5
36,6,77,2783,857.566664790749,831.248566933737,347.044880280843,336.39432505872,511169831126144,1,801,30,5
36,6,77,2796,1293.9118600405,1265.37279211073,523.627497427606,512.078147599006,251632836489998,1,801,40,4
36,6,77,2809,722.516503215136,736.161508285561,292.392024613519,297.913961677447,1191495777290487,1,801,40,5
36,6,77,2889,595.122532661923,581.025488914647,240.83751920381,235.132648596717,74919164010538,1,103,40,5
36,6,77,2906,779.855962355711,709.312656330538,315.596478039498,287.048617914718,65170704010538,1,805,40,5
36,6,77,2938,942.938836141691,946.627169832957,381.593768667302,383.086384200152,611077611126144,2,805,40,4
36,6,77,2957,447.331766044036,401.648641995799,181.02872414059,162.541421675255,611077610126144,1,517,40,6
36,6,77,3094,755.529467617396,736.634598546485,305.751895920427,298.105414493543,1191495637290487,1,805,40,6
36,6,77,3136,766.878221568803,804.830771285699,310.344573222504,325.703423576216,168989228020004,1,805,40,5
36,6,77,3186,883.369584552645,885.848305969398,357.486950346438,358.490053210209,511169462126144,1,801,40,5
36,6,77,3288,749.740744713846,767.906915650097,303.40928311897,310.760870904009,459835913489998,2,801,40,6
36,6,77,3353,1185.49068113414,1150.59070913932,479.751007589178,465.627491482471,1287127428290487,1,105,40,5
36,6,77,3448,925.793728866304,937.347656150367,374.655390642498,379.331098637805,611077608126144,1,801,40,5
36,6,77,3490,787.232546907552,756.172534787216,318.581675584811,306.012135943885,459835941489998,1,503,40,5
36,6,77,3542,996.677056425102,1073.01387364996,403.340852585626,434.233263266358,511169395126144,2,805,40,5
36,6,77,3588,1229.20471770839,1134.91241292686,497.44144870865,459.282710772754,118182421010661,1,902,30,5
36,6,77,3657,980.027899761239,965.459959590632,396.603178631617,390.707743022911,15807124020004,1,805,40,5
36,6,77,3911,905.177551101321,922.937878187233,366.312320373969,373.499668996927,65170961010538,2,505,40,5
36,6,77,3977,1302.07432019949,1360.15391308602,526.930727514523,550.434702409564,1287127400290487,1,505,30,5
36,6,77,4099,1152.59299788625,1075.61238265289,466.437788905396,435.284842441314,459836269489998,2,103,40,6
36,6,77,4242,1078.29018613371,1121.92217491386,436.368510949632,454.02574850832,816199814290487,1,801,40,5
36,6,77,4246,785.065115306285,757.904681137994,317.704547226793,306.713110629138,1287127562290487,1,805,30,4
36,6,77,4319,766.956626825231,767.086743766371,310.376302700745,310.42895915314,1191495929290487,1,801,40,4
36,6,77,4326,941.357467511382,922.20704491819,380.953811554324,373.203911296945,611077607126144,1,401,40,5
36,6,77,4407,1297.67577567972,1258.09225712628,525.150699886413,509.131819930503,247062717010661,1,401,40,5
36,6,77,4414,884.015130538738,757.959536080488,357.748193511148,306.735309634454,816199467290487,1,519,40,5
36,6,77,4480,940.211164587945,933.793192586998,380.489919267971,377.892658417985,816199672290487,1,384,40,5
36,6,77,4506,582.645408194357,478.395074366765,235.788206602378,193.599597707159,53921171010538,1,962,40,6
36,6,77,4545,1139.71337189343,1134.69122518192,461.225589732716,459.19319927748,306265510489998,1,805,40,6
36,6,77,4556,837.065072176797,914.707007493814,338.74818097291,370.168754151839,74918013010538,1,801,40,6
36,6,77,4591,741.916009711531,744.740621776821,300.242725539717,301.385805368126,816200033290487,1,801,40,5
36,6,77,4597,586.776565989797,609.391470231394,237.460026673521,246.611952765474,53726768010538,1,801,40,5
36,6,77,4696,757.836922554852,739.959786494299,306.685689706264,299.451070173317,511169805126144,1,801,40,5
36,6,77,4780,563.13827239175,549.275178509455,227.893949645819,222.283755180206,168989171020004,1,505,40,5
36,6,77,4869,449.030770313206,417.362911114737,181.716286702662,168.900760102214,1191496009290487,1,962,40,6
36,6,77,4940,731.714072468104,733.880279702211,296.114148445198,296.990781319457,816199816290487,1,805,40,4
36,6,77,4971,921.35839144395,918.917044711694,372.86047345653,371.872495589379,168989871020004,1,384,40,4
36,6,77,4999,919.056426338235,899.194959939779,371.928901326544,363.891251880205,816200122290487,1,801,40,5
36,6,77,5035,570.368782078173,582.680879211329,230.820032796575,235.802561212164,511169464126144,1,801,40,6
36,6,77,5042,1006.83789186965,980.24402013379,407.452796374004,396.690639434255,611077503126144,1,503,40,5
36,6,77,5076,1095.41434865296,1043.63514677528,443.298412933232,422.344115553842,724937270290487,3,103,40,5
36,6,77,5129,1633.73308860549,1643.36077596436,661.148255202166,665.044441637603,724937516290487,1,505,30,5
36,6,77,5146,502.952409805762,509.979280542628,203.537597733691,206.381271133962,1191495928290487,3,384,30,6
36,6,77,5256,1265.54984762333,1248.48762912804,512.149799415356,505.244965286258,511169830126144,1,381,40,4
36,6,77,5299,1146.83618271116,1160.14297050786,464.108088702175,469.493154105756,74917793010538,1,801,40,5
36,6,77,5490,622.426894082373,617.068831669835,251.887201087862,249.718870385606,511169832126144,1,809,40,5
36,6,77,5498,874.713340488575,873.472965903628,353.983893023623,353.481931290489,1191496105290487,1,805,40,5
36,6,77,5582,1396.59265039627,1354.82136986132,565.180934681205,548.27669895515,459836274489998,1,505,40,5
36,6,77,5600,575.994812498538,562.023812487156,233.096806292858,227.442943770652,222441997010661,1,801,40,5
36,6,77,5641,1029.18038996875,960.688949658883,416.494483622738,388.776984006075,1287127401290487,1,901,40,6
36,6,77,6133,775.624278609633,735.200108461329,313.883976563707,297.524897012738,611077564126144,1,516,40,6
36,6,77,6224,779.73039752177,765.558701572275,315.545663759336,309.810582480997,511169852126144,1,801,40,5
36,6,77,6244,848.191205998131,866.330541281498,343.250767114077,350.591494896828,64257476010538,1,801,40,5
36,6,77,6323,1208.77176041118,1144.33475886328,489.172525125055,463.095798491442,511169424126144,1,801,40,4
36,6,77,6467,1041.44662167857,1004.31150204687,421.458450961965,406.430402792739,459836100489998,1,801,40,5
36,6,77,6543,1042.76328724985,1031.41780194424,421.991286558678,417.399932030486,375682954489998,1,801,40,5
36,6,77,6725,532.720569894551,513.429638341586,215.584343460118,207.777581250048,459836515489998,1,122,30,4
36,6,77,19028,1320.43708434494,1329.45690600997,534.361873740383,538.012065682788,9361180020004,1,105,40,4
36,6,97,596,875.559028532089,878.916803950604,354.326130796926,355.684974156833,168989366020004,1,901,40,4
36,6,97,1294,552.487593896482,572.804324043191,223.583773428554,231.805661558013,816200135290487,1,805,40,5
36,6,97,1439,1218.30434819384,1149.20443727223,493.030226131433,465.066487220175,816199870290487,1,801,40,4
36,6,97,1502,990.915751361577,947.059216772394,401.009335389211,383.261227375066,1287127216290487,1,409,10,5
36,6,97,1951,1142.42359815735,1119.21588835745,462.322379274466,452.930553309468,459836206489998,1,801,40,5
