PLT_CN,asym_agb
40220868010497,266.18
40220491010497,206.86
40220413010497,178.97
40220456010497,170.52
40220370010497,212.79
40220296010497,220.73
40220346010497,221.58
40220302010497,205.13
40220328010497,223.62
40220295010497,207.6
40220336010497,191.09
40220083010497,202.9
40220096010497,154.02
40220078010497,235.51
40220085010497,183.77
40220081010497,212.09
40220098010497,182
40220092010497,217.69
40220165010497,193.85
40220140010497,240.88
40220117010497,183.05
40220139010497,187.11
40220173010497,138.93
40220133010497,178.42
40220113010497,210.71
9827847010902,245.37
40220112010497,125.62
40220174010497,186.18
40220149010497,196.97
40220184010497,213.19
40220815010497,255.34
40220896010497,236.7
40220276010497,217.93
40220835010497,259.81
40220901010497,226.71
40220904010497,250.15
40220228010497,161.19
40220878010497,212.96
40220252010497,256.86
40220805010497,227.58
40220237010497,215.47
40220902010497,231.39
40220219010497,178.91
40220227010497,201.19
40220259010497,201.47
40220804010497,206.87
40220277010497,255.14
40220217010497,197.28
40220286010497,277.09
40220201010497,202.77
40220193010497,242.81
40220244010497,265.53
40220874010497,241.93
40220211010497,264.45
40220269010497,223.67
40220894010497,236.47
40220884010497,254.81
40220218010497,213.02
40220243010497,189.12
40220192010497,230.82
40220260010497,200.97
40220229010497,197.98
40220251010497,192.51
40220857010497,239.32
40220268010497,194.68
40220203010497,251.71
40220202010497,237.75
40220185010497,192.55
40220250010497,182.16
40220236010497,195.75
40220253010497,213.91
40220823010497,199.28
40220830010497,216.33
40220209010497,194.78
40220210010497,177.66
40220820010497,225.92
40220284010497,182.96
9827935010902,253.24
9827941010902,232.83
40220242010497,206.47
40220226010497,202.26
40220191010497,198.68
9827863010902,235.34
40220283010497,181.64
40220199010497,187.96
40220275010497,209.87
40220200010497,198.2
40220294010497,186.43
40220235010497,184.09
40220882010497,226.67
40220086010497,199.81
40220079010497,205.31
40220175010497,265.88
40220150010497,222.47
40220087010497,200.26
40220889010497,230.31
40220105010497,254.12
40220157010497,257.26
216958137020004,198.76
40220818010497,219.89
40220843010497,249.43
40220156010497,205.8
40220104010497,238.24
40220891010497,221.28
40220809010497,243.55
40220099010497,241.39
40220856010497,248
40220883010497,220.19
40220128010497,251.14
40220861010497,204.16
40220860010497,246.53
40220872010497,233.09
40220833010497,223.7
40220100010497,221.93
40220832010497,256.34
40220166010497,232.11
216958135020004,206.87
40220869010497,242.87
40220838010497,225.93
40220866010497,240.09
40220080010497,200.41
40220127010497,243.62
40220819010497,248.74
40220858010497,251.69
40220814010497,244.03
40220088010497,238.83
40220123010497,242.71
40220850010497,254.54
40220881010497,239.75
40220118010497,218.97
40220122010497,225.78
40220164010497,171.36
40220172010497,193.9
40220639010497,195.66
40220555010497,181.37
40220502010497,195.9
40403427010497,169.36
40220591010497,170.76
193209019020004,191.2
40220658010497,206.83
40403594010497,176.94
40220424010497,162.89
40403539010497,195.92
40220632010497,218.59
40220519010497,179.26
40220475010497,187.29
40220442010497,195.07
40403470010497,186.08
40403501010497,251.19
40220684010497,213.84
40220605010497,205.1
40220510010497,183.55
40403585010497,217.04
40403483010497,167.71
40220623010497,265.77
40220654010497,274.52
40220538010497,197.15
40220565010497,163.13
40220432010497,174.02
40403428010497,185.06
216958118020004,168.45
40403449010497,179.58
40403566010497,166.59
40403432010497,197.38
40220664010497,229.46
40220573010497,184.76
40403442010497,183.67
40220511010497,213.66
216958132020004,212.93
40403571010497,167.28
40403489010497,171.02
40403395010497,263.65
40220459010497,225.43
40220501010497,275.31
40403589010497,223.15
40403454010497,171.35
40403502010497,179.98
40403574010497,185.56
40220696010497,192.35
40220546010497,193.57
40403510010497,221.01
40403371010497,232.56
40403406010497,185.95
40403456010497,181.53
40403583010497,214.19
216958148020004,171.41
40220433010497,214.57
40220590010497,249.46
40220631010497,250.25
40403409010497,221.35
40220640010497,216.93
40220556010497,182.05
40403573010497,170.64
40403521010497,191.34
40220468010497,188.65
40220485010497,209.95
40220581010497,210.49
40228291010497,193.19
40403531010497,171.01
40220598010497,229.78
40403544010497,169.93
40220521010497,188.08
40220539010497,184.02
40220566010497,182.42
40220486010497,190.4
40220582010497,180.09
40220495010497,187.18
40220477010497,197.97
40220520010497,182.39
40220592010497,191.83
40220531010497,188.35
40220625010497,172.55
40220476010497,193.97
40220451010497,206.3
40220532010497,194.4
40220574010497,185.76
40220494010497,190.08
40220547010497,182.98
40220617010497,180.4
40220417010497,163.34
40220388010497,188.44
40403375010497,208.4
40220356010497,213.51
40403468010497,213.84
40220364010497,199.76
40403415010497,211.63
40220414010497,228.19
40220378010497,257.8
40220314010497,210.2
40220467010497,219.39
40220387010497,193.14
40220304010497,204.24
40220415010497,232.95
40403474010497,225.82
40403545010497,268.59
40220339010497,194.38
40403481010497,217.72
40403577010497,252.83
40220398010497,209.24
40403374010497,205.65
40220450010497,216.9
40220372010497,257.61
40403558010497,241.52
40220399010497,203.14
40220322010497,206.83
40403581010497,225.06
40220313010497,195.62
40220355010497,205.44
40403532010497,204.42
40220449010497,268.47
40220348010497,212.75
40220416010497,191.93
216958117020004,255.33
216958099020004,234.43
40220379010497,184.56
40220390010497,183.93
40403600010497,213.13
40220389010497,179.19
40220107010497,229.12
40220109010497,196.38
40220119010497,199.93
40220110010497,195.59
40220093010497,208.29
40220089010497,221.79
40220094010497,229.43
40220102010497,219
40220082010497,239.39
40220090010497,228.63
40220103010497,229.88
40220091010497,192.91
40220115010497,201.97
40220101010497,213.36
40220095010497,222.95
40220114010497,205.16
40220084010497,224.49
40220106010497,215.95
40220120010497,198.97
40220108010497,198.85
40220097010497,223.13
40220686010497,147.56
40220713010497,158.37
40220666010497,193.45
40220791010497,223.03
40403595010497,182.32
40220647010497,171.87
40403554010497,148.33
40220790010497,161.42
40403379010497,176.56
40220656010497,165.64
40220726010497,221.93
40403560010497,174.36
40220633010497,183.09
40220735010497,174.59
40220642010497,183.38
40220685010497,163.22
40403495010497,175.88
40220624010497,188.83
40403384010497,161.99
40403445010497,162.07
40220659010497,179.15
40220764010497,235.41
40220727010497,172.59
40220667010497,164.74
40220691010497,167.08
40403513010497,160.35
40403569010497,160.66
40403418010497,163.48
40220665010497,177.18
40220616010497,185.65
40403438010497,162.15
40220753010497,161.42
40403537010497,200.15
40220741010497,175.46
40220697010497,228.88
40403511010497,218.62
40403430010497,175.45
40220796010497,223.49
40403536010497,167.34
40220707010497,167.02
40220720010497,177.41
40403548010497,183.15
40403385010497,171.67
40220692010497,155.13
40220672010497,188.92
40403499010497,181.03
40403434010497,166.92
40220698010497,178.63
40220641010497,177.68
40220607010497,186.04
216958075020004,175.55
40403419010497,163.85
40220719010497,175.58
40403556010497,164.8
40220740010497,164.61
40220792010497,241.18
40403553010497,160.62
40403407010497,168.48
40403471010497,156.92
40220758010497,205.16
40220734010497,174.19
40403552010497,210.61
40220772010497,179.7
40220655010497,189.24
40403435010497,153.27
40403567010497,166.88
40220771010497,194.71
40220673010497,165.04
40220678010497,194.83
40220746010497,178.59
40220778010497,164.73
40403429010497,166.29
40403403010497,167.37
40220787010497,157.2
40220750010497,216.21
40220648010497,183.64
40220747010497,169.94
40403473010497,169.6
40220599010497,193.37
40220751010497,161.16
40220752010497,188.22
40220785010497,212.96
40403568010497,169.81
40403396010497,158.63
40220759010497,161.9
40220606010497,177.4
40220786010497,196.52
40220679010497,189.69
40220708010497,173.84
40220765010497,170.04
40220779010497,164.91
40220728010497,159.45
40403394010497,183
40220297010497,261.41
40220254010497,222.94
40403494010497,217.65
40220271010497,208.43
40220238010497,220.45
40220129010497,215.98
40220303010497,196.11
40220195010497,217.65
40220278010497,194.66
40220141010497,188.99
40220261010497,201.23
40220272010497,191.47
40220321010497,263.97
40220158010497,218.4
40220245010497,274.43
40403383010497,216.11
40403378010497,180.08
40403523010497,178.26
40220287010497,201.8
40220152010497,219.54
40220825010497,261
40403561010497,186.97
40220231010497,209.15
40403422010497,181.25
40403433010497,195.52
40220186010497,227.46
40220194010497,233.15
40220187010497,234.03
40220151010497,189.06
40220220010497,211.11
40220330010497,174.22
40220160010497,225.34
40220270010497,205.67
40220262010497,205.17
40220239010497,207.67
40220124010497,203.91
40220177010497,191.64
40220167010497,218.66
40220338010497,254.03
40220204010497,221.5
40220125010497,218.41
40220130010497,212.13
40220221010497,218.44
40220159010497,227.91
40220230010497,205.52
40403526010497,263.67
40220212010497,198.08
40220205010497,222.56
40220246010497,204.74
40220298010497,186.14
40220142010497,221.49
40220279010497,216.63
40220176010497,209.45
40220134010497,250.63
40220135010497,194.48
40220316010497,215.94
40220324010497,200.92
40220300010497,217.74
40220317010497,212.28
40220342010497,194.46
40220357010497,196.16
40220411010497,189.3
40220366010497,198.56
40220402010497,195.92
40220392010497,196.35
40220315010497,221.98
40220400010497,193.02
40220305010497,218.76
40220391010497,204.6
40220332010497,217.87
40220333010497,200.99
40220367010497,193.86
40220350010497,197.55
40220401010497,189.91
40220306010497,208.53
40220427010497,193.52
40220225010497,198.06
40220148010497,198.83
40220190010497,176.77
40220888010497,178.64
40220844010497,193.04
40220182010497,177.53
40220183010497,176.68
40220155010497,202.28
40220234010497,195.93
40220147010497,175.17
40220198010497,187.72
40220214010497,221.06
40220116010497,216.14
40220178010497,227.1
40220143010497,215.52
40220247010497,233.32
40220168010497,225.89
40220263010497,219.77
40220121010497,217.1
40220179010497,227.32
40220111010497,229.29
40220131010497,224.03
40220126010497,224.09
40220222010497,225.7
40220213010497,204.75
40220255010497,228.46
40220136010497,221.55
40220144010497,219.51
40220206010497,212.27
40220169010497,222.37
40220208010497,179.84
40220181010497,186.05
40220257010497,209.34
40220215010497,189.92
40220875010497,206.51
40220249010497,202.83
40220197010497,208.79
40220224010497,185.86
40220163010497,178.88
40220871010497,197.71
40220241010497,206.17
40220668010497,164.69
40220773010497,163.84
40220634010497,169.34
40220700010497,163.34
40403391010497,163.41
40220760010497,159.47
40403436010497,171.99
40403463010497,175.44
40220742010497,146.87
40220660010497,167.24
40403370010497,212.47
40403541010497,169.24
40220699010497,168.25
40220709010497,151.74
40220643010497,170.52
40403592010497,165.1
40220766010497,165.89
40220649010497,166.25
40220774010497,158.41
40220680010497,169.68
40403411010497,162.94
40220674010497,157.47
40220687010497,171.69
40403425010497,200.81
40403480010497,191.62
40403580010497,168.54
40403533010497,157.94
40220736010497,164.76
40403562010497,180.18
40220608010497,170.43
40403399010497,170.64
40220600010497,176.96
40220730010497,179.25
40220635010497,167.99
40403500010497,150.81
40403444010497,160.49
40403488010497,164.93
40220737010497,176.28
40403599010497,164.23
40220793010497,166.24
40220729010497,164.84
40220797010497,160.73
40220767010497,156.09
40220265010497,212.35
40220240010497,214.71
40220256010497,222.9
40220264010497,223.07
40220223010497,218.15
40220274010497,216.09
40220232010497,222.95
40220273010497,213.49
40220180010497,213.14
40220188010497,222.36
40220290010497,219.14
40220281010497,217.54
40220280010497,216.02
40220266010497,181.66
40220806010497,201.66
40220293010497,201.42
40220216010497,168.73
40220138010497,184.42
40220301010497,216.81
40220845010497,192.11
40220876010497,198.09
40220258010497,194.85
40220171010497,186.89
40220827010497,169.27
40220289010497,230.2
40220380010497,220.11
40220408010497,212.05
40220331010497,221.52
40220349010497,212.85
40220341010497,207.59
40220503010497,193.66
40220382010497,207.24
40220409010497,216.22
40220469010497,201.72
40220288010497,232.08
40220418010497,212.14
40220426010497,211.32
40220299010497,221.55
40220410010497,212.03
40220340010497,225.53
40220452010497,209.16
40220443010497,194.94
40220540010497,186.39
40220504010497,188.57
40220460010497,195.03
40220323010497,221.68
40220425010497,205.28
40220419010497,201.69
40220381010497,210.23
40220583010497,190.22
40220365010497,224.59
40220461010497,199.81
40220373010497,212.65
40220568010497,182.18
40220444010497,193.87
40220524010497,185.87
40220489010497,185.8
40220478010497,189.61
40220558010497,174.4
40220567010497,176.32
40220454010497,190.92
40220453010497,189.55
40220513010497,184.32
40220575010497,182
40220435010497,190.3
40220522010497,186.27
40220533010497,177.93
40220434010497,201.31
40220470010497,191.83
40220505010497,185.05
40220512010497,185.93
40220487010497,189.58
40220523010497,188.64
40220488010497,182.19
40220541010497,174.73
40220593010497,182.92
40220557010497,185.54
40220445010497,191.07
40220548010497,186.1
40403564010497,162.9
40220802010497,167.69
40220722010497,164.27
40220701010497,167.16
40220731010497,165.95
40220788010497,176.25
40220761010497,173.44
40220755010497,167.47
40403491010497,181.84
40403377010497,182.71
40403596010497,192.86
40403441010497,179.15
40220794010497,189.89
40403572010497,178.89
40403514010497,161.16
40403460010497,186.35
40220754010497,166.23
40220732010497,173.65
40220669010497,173.83
40403446010497,171.68
40220803010497,186.11
40403538010497,200.49
40403476010497,179.25
40220795010497,169.59
40403557010497,159.69
40403376010497,174.17
40403392010497,174.83
40220689010497,164.22
40220781010497,176.16
40220514010497,187.23
40220534010497,170.84
40220462010497,186.33
40220549010497,186.59
40220506010497,187.22
40220636010497,180.42
40220601010497,176.43
40220559010497,179.52
40220543010497,185.04
40220585010497,178.21
40220455010497,184.52
40220471010497,175.67
40220479010497,172.39
40220542010497,186.51
40220594010497,177.48
