STATECD,COUNTYCD,FORTYPCD,n_plots,sdimax_metric_mean,sdimax_metric_median,sdimax_metric_p25,sdimax_metric_p75,sdimax_english_mean,sdimax_english_median
50,1,708,1,674.6,681.5,674.6,674.6,273,275.8
50,1,801,56,948,921.9,782.2,1125.3,383.6,373.1
50,1,805,5,859,813.7,741.8,935.6,347.6,329.3
50,1,809,3,1001.5,745.6,726.4,1147.6,405.3,301.7
50,1,901,1,1227.4,1192.5,1227.4,1227.4,496.7,482.6
50,1,902,5,1024.7,1070.3,889.4,1164.1,414.7,433.1
50,1,962,1,591.4,692.9,591.4,591.4,239.3,280.4
50,1,995,1,605.8,445.3,605.8,605.8,245.1,180.2
50,1,999,2,196.6,194.1,181.9,211.3,79.6,78.6
50,3,103,1,641.2,664,641.2,641.2,259.5,268.7
50,3,121,3,1302.7,1328.4,1199.3,1357.3,527.2,537.6
50,3,123,5,1167.4,1103.1,1055.1,1243.1,472.4,446.4
50,3,124,1,1264.9,1220.4,1264.9,1264.9,511.9,493.9
50,3,401,1,842.4,825.6,842.4,842.4,340.9,334.1
50,3,503,1,1194.4,1220.2,1194.4,1194.4,483.3,493.8
50,3,505,1,664.6,642.1,664.6,664.6,268.9,259.8
50,3,515,1,995,961.3,995,995,402.7,389
50,3,708,1,340.7,360.5,340.7,340.7,137.9,145.9
50,3,801,87,981.6,901.9,781.8,1158.6,397.2,365
50,3,805,4,899.1,832.8,761.4,980.1,363.8,337
50,3,809,14,1069.4,955.9,895.4,1233.8,432.8,386.8
50,3,902,2,1005.8,1111,985.5,1026.2,407.1,449.6
50,5,103,3,1125.9,966.6,899.6,1281.4,455.6,391.2
50,5,105,1,1059.3,992,1059.3,1059.3,428.7,401.5
50,5,121,7,774.2,666.8,558.1,1002.1,313.3,269.8
50,5,122,1,1535,1485.6,1535,1535,621.2,601.2
50,5,123,1,791.6,813.4,791.6,791.6,320.4,329.2
50,5,124,1,661.6,624.5,661.6,661.6,267.7,252.7
50,5,127,1,1729.2,1676.1,1729.2,1729.2,699.8,678.3
50,5,381,1,1168.3,1169.5,1168.3,1168.3,472.8,473.3
50,5,401,3,1374,956.8,907.8,1640.3,556.1,387.2
50,5,801,28,955.6,882.9,760.1,1077.6,386.7,357.3
50,5,802,2,466.5,497.9,391.9,541,188.8,201.5
50,5,805,4,819.1,758.2,703.5,890,331.5,306.8
50,5,809,4,1050.6,1038.6,850.1,1293.7,425.2,420.3
50,5,901,1,1466.5,1388.7,1466.5,1466.5,593.5,562
50,5,902,1,884,831.7,884,884,357.8,336.6
50,5,903,1,645.9,789.3,645.9,645.9,261.4,319.4
50,5,905,2,884,903.6,748.6,1019.4,357.7,365.7
50,5,962,2,1043.2,1004.4,901,1185.3,422.2,406.5
50,7,103,1,1488.8,1506,1488.8,1488.8,602.5,609.4
50,7,104,1,1173.1,1200,1173.1,1173.1,474.7,485.6
50,7,105,1,1614.2,1519.4,1614.2,1614.2,653.2,614.9
50,7,401,1,623.5,588.6,623.5,623.5,252.3,238.2
50,7,517,1,591.6,669.5,591.6,591.6,239.4,270.9
50,7,519,1,898.2,985.8,898.2,898.2,363.5,398.9
50,7,703,1,685.1,657.5,685.1,685.1,277.2,266.1
50,7,705,1,510.5,507.9,510.5,510.5,206.6,205.5
50,7,706,1,647,623.2,647,647,261.8,252.2
50,7,707,1,978.5,936.8,978.5,978.5,396,379.1
50,7,801,22,907.9,948.6,732.7,1059.7,367.4,383.9
50,7,805,3,1205.9,898.9,837.6,1424.9,488,363.8
50,7,809,4,726.1,699.4,566.7,859.7,293.9,283
50,9,121,8,1026.8,949.7,882.8,1269.2,415.5,384.3
50,9,123,3,1005.1,1124.2,795.6,1224.3,406.7,454.9
50,9,124,1,985.8,1015.1,985.8,985.8,398.9,410.8
50,9,708,1,388.7,393,388.7,388.7,157.3,159.1
50,9,801,46,803.5,807.6,658.9,947.5,325.2,326.8
50,9,805,4,786.4,758.9,735.3,845.4,318.3,307.1
50,9,809,1,920.6,912.5,920.6,920.6,372.6,369.3
50,9,901,3,822.8,799,667.1,914.5,333,323.3
50,9,902,2,1191.8,1194.8,1188.7,1194.9,482.3,483.5
50,11,104,2,627,633.3,494.5,759.6,253.8,256.3
50,11,105,4,1201,1285,1048.2,1443.6,486,520
50,11,121,1,963.5,961.8,963.5,963.5,389.9,389.2
50,11,505,1,945.1,926.5,945.1,945.1,382.5,374.9
50,11,519,1,664.2,686.1,664.2,664.2,268.8,277.6
50,11,701,1,1178.1,1151.9,1178.1,1178.1,476.7,466.2
50,11,801,22,945.8,913.6,791,1032.1,382.8,369.7
50,11,805,7,753.3,801.8,603.6,852,304.8,324.5
50,11,809,12,1044.8,1084.9,776.8,1201.9,422.8,439.1
50,11,902,1,987.8,1045.1,987.8,987.8,399.8,422.9
50,11,995,1,873.9,747.7,873.9,873.9,353.7,302.6
50,13,513,1,442.4,394.9,442.4,442.4,179,159.8
50,13,517,1,1090.1,1045.5,1090.1,1090.1,441.2,423.1
50,13,701,2,1082.8,1055.6,979.7,1185.9,438.2,427.2
50,13,706,1,1272.6,1195.3,1272.6,1272.6,515,483.7
50,15,105,5,1145.6,1030.8,1012.5,1153.3,463.6,417.2
50,15,124,3,784.7,914.4,689.4,907.1,317.6,370.1
50,15,801,30,925.8,850.7,732.9,1126.5,374.7,344.3
50,15,805,2,758.4,736.5,753,763.9,306.9,298
50,15,809,5,1008.8,923.7,895.3,984,408.2,373.8
50,15,902,2,895.8,867.2,762.2,1029.4,362.5,351
50,17,103,9,1032.3,911.4,715.1,1224.9,417.8,368.8
50,17,105,4,1102.9,1078.2,1031.6,1179.8,446.3,436.3
50,17,121,3,851,828.1,636.1,1067.2,344.4,335.1
50,17,124,1,929.6,1003.8,929.6,929.6,376.2,406.2
50,17,127,2,1235.9,1204.6,1122.6,1349.1,500.1,487.5
50,17,384,1,1233.2,1167.8,1233.2,1233.2,499.1,472.6
50,17,505,2,1069.5,1064.8,957.8,1181.1,432.8,430.9
50,17,706,1,576,594.3,576,576,233.1,240.5
50,17,801,26,899.9,897,811.8,977.1,364.2,363
50,17,802,1,654.6,642.4,654.6,654.6,264.9,260
50,17,805,10,812.6,792.9,673.7,887.1,328.8,320.9
50,19,103,4,1216.3,1166,1061.9,1392.3,492.2,471.9
50,19,105,1,820.8,867.9,820.8,820.8,332.2,351.2
50,19,121,5,1149.9,1176.9,1049.2,1207.1,465.3,476.3
50,19,122,1,941.6,866.5,941.6,941.6,381.1,350.7
50,19,123,1,1273.6,1260.6,1273.6,1273.6,515.4,510.2
50,19,124,1,995.7,1047.3,995.7,995.7,403,423.8
50,19,127,4,877.8,810.3,628.2,1044.2,355.2,327.9
50,19,517,1,1155.1,1125,1155.1,1155.1,467.5,455.3
50,19,708,2,700.6,685.6,655.8,745.4,283.5,277.5
50,19,801,36,956.3,895.1,793,1040.6,387,362.2
50,19,805,4,1032.4,1040.6,933.6,1146.8,417.8,421.1
50,19,809,2,1091.1,1073.1,945.4,1236.9,441.6,434.3
50,19,901,2,656.3,655.4,637.8,674.9,265.6,265.2
50,19,902,2,1237.4,1126.6,1091.7,1383.1,500.8,455.9
50,19,904,1,396.1,383,396.1,396.1,160.3,155
50,19,905,1,530.7,502.2,530.7,530.7,214.8,203.2
50,19,962,1,995.5,1107.9,995.5,995.5,402.9,448.4
50,21,103,3,1085.4,1091.6,857.3,1325.1,439.3,441.7
50,21,104,1,1166.5,1165.9,1166.5,1166.5,472.1,471.8
50,21,105,5,1240,1224.3,1157.9,1431.4,501.8,495.5
50,21,121,2,1335.5,1301.1,1258,1413,540.5,526.5
50,21,123,3,1128.5,980.6,1012,1213,456.7,396.8
50,21,124,3,1164.6,1301.9,1082.2,1264.7,471.3,526.8
50,21,127,1,1116.6,1274,1116.6,1116.6,451.9,515.6
50,21,401,6,1010.2,980.9,808.3,1234,408.8,397
50,21,503,2,951.5,945.3,948.1,954.9,385.1,382.5
50,21,505,4,943.8,944.3,841.4,1037.7,381.9,382.2
50,21,703,1,1373.2,1305,1373.2,1373.2,555.7,528.1
50,21,706,1,462,369.7,462,462,187,149.6
50,21,801,62,927.3,918,745.9,1030.4,375.3,371.5
50,21,805,16,904.3,816.9,728.2,1019.6,365.9,330.6
50,21,809,2,1302.7,1249.6,1061.7,1543.7,527.2,505.7
50,21,901,1,761.1,760.5,761.1,761.1,308,307.8
50,21,902,5,959.8,1083.5,774.7,1119.4,388.4,438.5
50,21,962,2,847,831.3,822.1,871.9,342.8,336.4
50,23,103,3,1240.6,1167.9,1101.9,1359.7,502.1,472.6
50,23,104,2,1029.7,1004.3,1020.4,1039,416.7,406.4
50,23,105,4,1063,1069.5,979.1,1137.4,430.2,432.8
50,23,121,2,929.3,957.9,863.2,995.5,376.1,387.7
50,23,123,1,650.5,659.1,650.5,650.5,263.2,266.7
50,23,384,1,753,722.4,753,753,304.7,292.3
50,23,401,3,825.7,775.3,754,912.6,334.1,313.8
50,23,801,39,906.6,849.8,714.7,1021.5,366.9,343.9
50,23,805,1,942.2,946.5,942.2,942.2,381.3,383
50,23,809,7,987.7,877.5,877.1,1007.2,399.7,355.1
50,23,901,3,1001.3,1089.9,867.7,1169.2,405.2,441.1
50,23,902,1,675.5,749.3,675.5,675.5,273.4,303.2
50,25,103,3,1575.3,1567.1,1373.5,1781.1,637.5,634.2
50,25,104,3,1151,1238.1,1083.2,1266.2,465.8,501
50,25,105,4,1317.1,1243.7,1239.1,1373.1,533,503.3
50,25,121,1,875.4,884.1,875.4,875.4,354.3,357.8
50,25,123,2,1101.8,1080,930,1273.6,445.9,437.1
50,25,124,1,1217.7,1292.1,1217.7,1217.7,492.8,522.9
50,25,401,2,1904.1,1647.5,1628.1,2180,770.5,666.7
50,25,409,1,1145.3,1230.1,1145.3,1145.3,463.5,497.8
50,25,503,1,1429.7,1411.8,1429.7,1429.7,578.6,571.3
50,25,505,2,1366.9,1396.4,1300.8,1433,553.2,565.1
50,25,708,1,1572.5,1588.7,1572.5,1572.5,636.4,642.9
50,25,801,54,1006.6,899.2,838.4,1116.4,407.4,363.9
50,25,805,5,703.8,652.4,577.7,783.5,284.8,264
50,25,809,7,1022.3,999.9,859.1,1088.6,413.7,404.7
50,25,901,1,690.7,641.1,690.7,690.7,279.5,259.4
50,25,902,3,951.2,962.3,751.3,1166.1,384.9,389.4
50,25,962,4,855.7,889,758.1,992.9,346.3,359.8
50,27,103,8,1305.7,1378.7,1070.2,1536.9,528.4,557.9
50,27,104,1,962.1,946.6,962.1,962.1,389.4,383.1
50,27,105,4,1019.4,1104.1,883.3,1245.9,412.5,446.8
50,27,123,2,1402.9,1491.7,1313.9,1492,567.8,603.7
50,27,124,1,1374.1,1503.3,1374.1,1374.1,556.1,608.3
50,27,401,2,1044.1,1072.7,981.2,1106.9,422.5,434.1
50,27,503,1,869.1,848.9,869.1,869.1,351.7,343.5
50,27,505,2,795.6,790.3,704.6,886.6,322,319.8
50,27,701,1,386.7,374.6,386.7,386.7,156.5,151.6
50,27,706,1,528.5,538.4,528.5,528.5,213.9,217.9
50,27,801,54,945,856,698.4,1141.6,382.4,346.4
50,27,805,9,1001.9,1121.6,578.1,1235.8,405.4,453.9
50,27,809,4,1126.5,1140.9,921.4,1373.5,455.9,461.7
50,27,901,2,653.4,628.7,617.8,689,264.4,254.4
50,27,902,2,1074.4,962.2,981,1167.8,434.8,389.4
