cycle,sim,scenario,n_conditions,mean_ba,mean_vol,mean_carbon,total_tpa,n_harvested,harvest_rate,n_planted,plant_rate,gross_growth,mortality,harvest_removals,net_change,gr_ratio,climate_rcp
14,6,Harvest_p25_pulp,13134,37.42273116710323,892.4433598122577,20502.335370055644,3127.462206240391,960,0.07309273640931932,764,0.0581696360590833,233.1481311833882,269.3936052635315,48.0434466069657,-84.28892068710904,4.8528602265097405,8.5
15,6,Harvest_p25_pulp,13098,36.200121185030866,857.8402458088177,19725.548807726045,4424.0072381926,778,0.05939838143227974,657,0.05016032982134677,229.2384349165068,255.83712980763178,37.13518841016494,-63.73388330128992,6.173078547078485,8.5
1,7,Harvest_p25_pulp,21389,67.79531655269469,1216.3146019457483,33049.76079817454,541.5941077292923,2642,0.12352143625227921,2121,0.09916312123053907,277.63044657961007,128.80049042908507,84.14966184681693,64.68029430370807,3.2992461346428072,8.5
2,7,Harvest_p25_pulp,17165,67.4257167509345,1265.5512804508182,33589.70017973261,558.8585696926646,2068,0.12047771628313428,1681,0.0979318380425284,385.59991724810425,261.4358932669492,90.65190359377146,33.51212038738356,4.253632874341517,8.5
3,7,Harvest_p25_pulp,15674,66.05761387955182,1298.9418083602916,33723.1107035392,565.5790709765475,1747,0.1114584662498405,1405,0.08963889243332908,380.8834571225534,287.48438245008543,85.04353580762067,8.355538864847304,4.478687927371228,8.5
4,7,Harvest_p25_pulp,14887,63.53982041569988,1297.3986964507687,33124.16363402387,573.5470561742835,1606,0.1078793578289783,1297,0.08712299321555719,365.78236485118896,310.9603516707988,78.13093715678822,-23.30892397639805,4.681658484617432,8.5
5,7,Harvest_p25_pulp,14355,60.09965353034607,1274.009149504625,31895.40314565026,584.1432513542278,1453,0.10121908742598398,1187,0.08268895855102752,345.8608861474078,333.33593758164267,76.81019842965043,-64.28524986388527,4.502799019119548,8.5
6,7,Harvest_p25_pulp,14023,56.67028770629049,1244.156894915526,30560.203580465713,610.544215335448,1359,0.09691221564572489,1102,0.07858518148755615,321.26849460253266,335.95421491121675,72.55154811485902,-87.23726842354311,4.428141134823488,8.5
7,7,Harvest_p25_pulp,13826,53.01411032509475,1204.311975831764,29013.870235394843,646.0223651925444,1236,0.08939678865904817,999,0.07225517141617242,307.7535102179789,342.6306374774534,65.32832458165622,-100.20545184113071,4.71087406861792,8.5
8,7,Harvest_p25_pulp,13700,49.794354904324685,1153.6126810188816,27458.969547426143,694.5550543930692,1160,0.08467153284671533,932,0.06802919708029197,296.0302480924565,345.1326802641567,61.58296930749093,-110.68540147919116,4.807014852017658,8.5
9,7,Harvest_p25_pulp,13609,46.60570290776987,1088.9090772880509,25774.947267190684,795.6730135285899,1157,0.08501726798442208,933,0.06855757219487105,282.41447668931704,334.30836163941126,66.16550830682966,-118.05939325692388,4.268303590742096,8.5
10,7,Harvest_p25_pulp,13543,44.11804990923506,1043.5258222150953,24519.65578955119,917.2886324723582,1067,0.07878608875433804,877,0.06475670087868271,267.7809886375881,311.71478456685287,56.612158650170265,-100.54595457943503,4.730096767592216,8.5
11,7,Harvest_p25_pulp,13496,42.09939283599761,1002.5586089923579,23485.57718680349,1087.1466509523289,1041,0.0771339656194428,871,0.06453764078245407,255.324767416733,305.4366200247403,49.81086298199687,-99.92271559000417,5.125885241318043,8.5
12,7,Harvest_p25_pulp,13454,40.14193500608218,956.0794536406155,22425.517317742888,1348.0979105421832,987,0.07336108220603538,820,0.06094841682770923,257.5848813723737,289.1956126589483,51.66528358915677,-83.27601487573138,4.985647295013284,8.5
13,7,Harvest_p25_pulp,13418,38.49971676856269,918.5115558590365,21547.198758844912,1745.8457367958783,956,0.07124757788045909,789,0.05880160977791027,244.16467729595223,281.2738506814198,46.06237791269242,-83.17155129815998,5.300739743804521,8.5
14,7,Harvest_p25_pulp,13386,37.02466592390354,869.4058901870176,20694.29489488171,2342.7419592587203,876,0.06544150605109816,723,0.05401165396683102,242.13066127632516,260.1043832745451,42.13691083774029,-60.110632835960246,5.746284112015605,8.5
15,7,Harvest_p25_pulp,13363,36.110020338910914,845.1995767359341,20197.038031929056,2904.2500099003573,859,0.06428197261094065,715,0.05350594926289007,244.04266118197802,232.95819212209332,41.50475123835996,-30.42028217847526,5.879872879624113,8.5
1,8,Harvest_p25_pulp,21259,68.27732836722329,1233.4178313690609,33417.399858524266,542.4406100786674,2690,0.12653464415071264,2196,0.10329742697210594,276.5023343842184,131.44764998235135,91.78198600479182,53.27269839707522,3.0125991648272086,8.5
2,8,Harvest_p25_pulp,17142,67.89961250337281,1285.3204261033936,34003.66016721208,557.9326627813604,1941,0.11323066153307665,1556,0.09077120522692801,364.45587824032486,269.0858089986483,78.50773301741718,16.86233622425938,4.642292730060989,8.5
3,8,Harvest_p25_pulp,15765,65.89844153313628,1309.5197730422328,33826.326449104825,558.8901500142935,1742,0.11049793847129717,1400,0.08880431335236283,357.4092488508613,293.3292577864467,84.19698709463653,-20.116996030221955,4.244917320487217,8.5
4,8,Harvest_p25_pulp,15050,62.95685854991146,1302.149394136399,32921.40001261278,561.6954085076674,1557,0.10345514950166113,1272,0.08451827242524917,336.5036600796071,315.781611555083,77.75996995924588,-57.03792143472178,4.3274664362135065,8.5
5,8,Harvest_p25_pulp,14508,59.659506240506644,1280.2279984950071,31723.305285938855,576.7032984631039,1414,0.09746346843121037,1149,0.07919768403639371,320.1997484702432,327.7468351331988,76.80643031795793,-84.3535169809135,4.168918502587641,8.5
6,8,Harvest_p25_pulp,14165,56.105759843260394,1240.0691479070729,30253.844375000645,608.5465250180922,1276,0.09008118602188493,1061,0.07490292975644193,301.6530137325827,333.8616560910131,70.16242107469377,-102.3710634331242,4.299352974314381,8.5
7,8,Harvest_p25_pulp,13977,52.492614727161154,1192.6907744638856,28673.188606118067,653.5525386601047,1193,0.08535451098232812,978,0.06997209701652715,281.8633163111434,331.86019004594556,61.38598058928464,-111.38285432408678,4.5916561665277795,8.5
8,8,Harvest_p25_pulp,13853,48.97308581985038,1130.6210186943426,26941.621024613833,712.414290614767,1186,0.08561322457229481,966,0.0697321879737241,256.8130813329029,329.6298044313232,59.95487867865326,-132.7716017770735,4.2834392628725375,8.5
9,8,Harvest_p25_pulp,13769,46.05937633479913,1076.9681646225288,25413.556454062287,811.1535922809502,1073,0.07792868036894474,870,0.0631854165153606,257.0194455133734,310.0449373582093,55.774484330152966,-108.7999761749889,4.608190440488264,8.5
10,8,Harvest_p25_pulp,13707,43.63546854568971,1022.2329458113976,24108.51156705909,975.0393062553234,1017,0.07419566644780039,831,0.06062595753994309,232.3989671657568,301.3786868452741,49.10645360664168,-118.08617328615898,4.732554483110234,8.5
11,8,Harvest_p25_pulp,13683,41.292778486963236,969.5205737649713,22844.97836047658,1182.434811109477,926,0.06767521742307973,769,0.056201125484177446,222.45460797628866,282.44056605006455,48.2737697216495,-108.25972779542539,4.6081880337703085,8.5
12,8,Harvest_p25_pulp,13653,39.2808825109855,925.5123394467214,21695.05539922294,1521.125560555955,936,0.06855636123928807,761,0.05573866549476306,215.923205546887,272.4725373560225,42.82090402398334,-99.37023583311881,5.04247190638366,8.5
13,8,Harvest_p25_pulp,13609,37.54816570743083,885.8385885270877,20866.158491531183,1948.3052218153036,820,0.06025424351532074,678,0.04981997207730179,205.91792078077893,252.63040822300007,38.19530742644307,-84.90779486866421,5.391183751494548,8.5
14,8,Harvest_p25_pulp,13587,36.04604741533088,857.3498004927915,19985.46219066916,2703.403039753346,811,0.05968940899389122,685,0.05041583866931626,190.0708705134024,241.0713610687121,38.986720237368516,-89.9872107926782,4.875272127436376,8.5
15,8,Harvest_p25_pulp,13563,34.809446993103975,817.5728698605029,19257.43556106148,3967.2136306334232,790,0.058246700582467004,642,0.047334660473346606,188.07862628484625,236.45279011487193,36.23734598091006,-84.61150981093573,5.190187669481276,8.5
1,9,Harvest_p25_pulp,21305,67.90075879860291,1219.7206551455997,33142.63218903588,542.3364930452522,2663,0.12499413283266839,2174,0.10204177423140108,271.8486657255087,130.77004497111093,87.34239210548157,53.73622864891618,3.112448138553416,8.5
2,9,Harvest_p25_pulp,17083,67.25660464766673,1273.3980466079092,33652.233391291345,551.4886653786009,2013,0.11783644558918223,1640,0.0960018732072821,364.3170610200438,263.18549950208825,85.09787994113786,16.0336815768177,4.281153199962698,8.5
3,9,Harvest_p25_pulp,15643,65.50025329816056,1299.669267071165,33564.321644232215,553.2675535856208,1727,0.11040081825736751,1375,0.08789874065077032,359.92250471778675,291.1227087198589,83.26517263522959,-14.465376637301745,4.322605638428751,8.5
4,9,Harvest_p25_pulp,14899,62.54985863369006,1292.926180228583,32735.60067964955,557.5217090649436,1537,0.10316128599234849,1256,0.08430095979595946,336.6091915200817,306.87548735615024,76.7529384030274,-47.01923423909594,4.385619606542708,8.5
5,9,Harvest_p25_pulp,14381,59.203652908020196,1267.5638623531602,31464.886357046653,574.5990482768004,1425,0.0990890758639872,1136,0.07899311591683471,316.146154470783,318.6985966673305,75.66901583936642,-78.2214580359139,4.178013298625586,8.5
6,9,Harvest_p25_pulp,14075,55.32747109515497,1219.285703365766,29763.454043535716,609.5565898001472,1274,0.09051509769094139,1056,0.07502664298401421,295.29482980593735,326.614622011983,68.90289245308654,-100.22268465913217,4.285666672222691,8.5
7,9,Harvest_p25_pulp,13867,51.51324992353034,1156.6923808897877,27962.120045304488,657.420720195757,1217,0.08776231340592774,1006,0.07254633302084085,280.64510505958776,324.68665245757524,61.87537508352158,-105.91692248150906,4.535650970693317,8.5
8,9,Harvest_p25_pulp,13725,48.29416294503319,1108.6153824770627,26440.19856927286,742.2767338698715,1125,0.08196721311475409,921,0.06710382513661202,256.64603512099956,306.56080576198417,59.06313211214701,-108.97790275313162,4.3452831900903774,8.5
9,9,Harvest_p25_pulp,13642,45.070892710592084,1040.8036047112212,24692.047708471022,884.0589206739913,1032,0.0756487318574989,853,0.06252748863802962,243.77410111459267,301.824031523932,50.1185541252018,-108.16848453454111,4.863949197449262,8.5
10,9,Harvest_p25_pulp,13580,42.58487667687023,991.1256711089702,23396.098576313776,1098.8285508066865,995,0.07326951399116348,817,0.0601620029455081,230.10866852889544,282.1858638491803,49.5226812617101,-101.59987658199495,4.64653089587075,8.5
11,9,Harvest_p25_pulp,13535,40.24803755084521,939.5262927203196,22117.76491339156,1358.6455382669203,927,0.0684891023272996,774,0.05718507572958995,218.66705523926746,271.1912112854122,44.08653307624368,-96.61068912238841,4.959951259063681,8.5
12,9,Harvest_p25_pulp,13490,38.006030389199346,889.4334613720257,20910.944583113855,1708.0973008175058,928,0.06879169755374351,752,0.05574499629355078,210.27128656453314,252.28809074955723,43.46676617384538,-85.48357035886946,4.837518524464252,8.5
13,9,Harvest_p25_pulp,13458,36.220277712965974,858.4623679463366,19947.68407564836,2266.478403143134,820,0.06093030167929856,685,0.050899093475999406,199.40059259102011,231.60174272530327,39.576950474671406,-71.77810060895456,5.038301086856937,8.5
14,9,Harvest_p25_pulp,13436,34.33003991050323,819.299813171998,18899.24556819513,3011.808173380588,797,0.05931824947901161,637,0.047409943435546296,196.07322796879637,230.57544004182435,38.91150689426593,-73.4137189672939,5.038952320751425,8.5
15,9,Harvest_p25_pulp,13410,32.958572990325784,790.0529444173116,18130.133716366643,4332.789015795915,731,0.05451155853840418,582,0.043400447427293064,188.4626475423041,215.22369075500214,33.4093728312144,-60.17041604391244,5.64101123641038,8.5
1,10,Harvest_p25_pulp,21301,68.1849421457734,1231.1358886701762,33357.29441604136,542.7935902801013,2526,0.11858598187878504,2077,0.09750715928829633,272.7052139566447,132.16024577699525,82.8560137680194,57.688954411630036,3.291314674154683,8.5
2,10,Harvest_p25_pulp,17107,67.41109219058167,1275.5714371757324,33756.104002947664,551.3894628592482,2086,0.1219383877944701,1691,0.09884842462149997,385.58909772452813,267.9774607482398,92.39338663758288,25.21825033870543,4.173340882470499,8.5
3,10,Harvest_p25_pulp,15576,65.36873806512828,1287.6600251568614,33504.44726119322,554.2360207298898,1732,0.11119671289162815,1389,0.08917565485362096,357.59062461724045,291.65150322208274,81.41908825752563,-15.479966862367917,4.39197530051177,8.5
4,10,Harvest_p25_pulp,14747,62.5780295373225,1285.6367896765341,32691.01415986974,560.3825593755572,1514,0.1026649488031464,1262,0.0855767274699939,336.2954965865476,316.603671574004,77.46543761947278,-57.773612606929206,4.34123277323372,8.5
5,10,Harvest_p25_pulp,14178,59.36858019836799,1260.8189620417345,31566.269163201276,573.2987408910371,1387,0.09782762025673579,1126,0.07941881788686697,320.3606889889396,327.0734434557966,75.68506803396004,-82.39782250081704,4.23281232759404,8.5
6,10,Harvest_p25_pulp,13803,55.358759334452685,1214.6509802675655,29834.64528925268,602.520898160912,1318,0.09548648844454104,1092,0.07911323625298848,294.73850367097924,337.6286709587888,68.37917719408176,-111.26934448189132,4.310354639606412,8.5
7,10,Harvest_p25_pulp,13589,51.84711356630177,1162.1598091392793,28183.02990080566,651.665890902752,1198,0.08815954080506291,978,0.07196997571565236,275.02131234693707,338.9189584985334,60.10178568178708,-123.99943183338343,4.575925810308795,8.5
8,10,Harvest_p25_pulp,13466,48.46604136748014,1103.7979160251432,26465.31972008823,731.7299134746587,1141,0.08473191742165453,917,0.0680974305658696,260.7307229072866,325.03092672295435,59.693184117941314,-123.99338793360909,4.367847464664256,8.5
9,10,Harvest_p25_pulp,13371,45.3247191005748,1041.4582639537266,24930.81083919263,776.4568765129023,1100,0.08226759404681774,890,0.06656196245606162,248.4685334844424,313.1207434934491,56.73868164559449,-121.39089165460118,4.3791735422484015,8.5
10,10,Harvest_p25_pulp,13303,42.91043290156241,988.4437428014048,23606.399854308427,881.1208890738202,942,0.07081109524167481,783,0.05885890400661505,235.24893956128372,290.63953488328195,46.46990146962182,-101.86049679162005,5.0623937671800325,8.5
11,10,Harvest_p25_pulp,13259,40.685198222875925,934.4585682566524,22406.758557985806,1047.4502222982067,894,0.0674258993890942,754,0.0568670337129497,221.10019166747244,274.0508836800644,42.51719329860996,-95.46788531120188,5.200253697712943,8.5
12,10,Harvest_p25_pulp,13225,38.747210917918885,897.0670909281918,21352.862291422145,1255.7366000573645,815,0.06162570888468809,669,0.05058601134215501,214.5518054002838,253.92652614840603,38.77121328577536,-78.14593403389759,5.533791367808445,8.5
13,10,Harvest_p25_pulp,13202,36.95016466236843,849.8854172054002,20275.60984854998,1621.3100219422936,849,0.06430843811543706,699,0.05294652325405241,205.45605188327394,245.46023071569138,38.88149608343142,-78.88567491584885,5.284160142459769,8.5
14,10,Harvest_p25_pulp,13177,35.38664248941758,814.3529840071803,19507.80865555756,2007.4943455202654,800,0.06071184639902861,663,0.05031494270319496,190.72410603574454,223.02318116419218,37.39024119974989,-69.68931632819752,5.10090600958788,8.5
15,10,Harvest_p25_pulp,13151,34.283505499713485,802.769091262331,19000.25247949098,2853.58124347492,736,0.0559653258307353,590,0.044863508478442705,187.81467036089313,204.6799762144854,35.19640236432457,-52.061708217916845,5.336189432567233,8.5
1,11,Harvest_p25_pulp,21454,68.3569328860008,1221.5302985770054,33268.71771576415,547.6771731554684,2595,0.12095646499487275,2093,0.09755756502283956,273.5799194020329,130.55718611093823,85.05191527024391,57.97081802085074,3.2166226772525954,8.5
2,11,Harvest_p25_pulp,17090,67.75115490000867,1268.8207998979756,33687.51494601285,561.322416313577,2073,0.12129900526623756,1692,0.09900526623756582,383.67663595893333,263.05708705967737,89.82811712191736,30.7914317773386,4.271230971458482,8.5
3,11,Harvest_p25_pulp,15480,65.77537601338739,1287.4559761657995,33412.233403854836,562.7712052953476,1864,0.12041343669250645,1538,0.09935400516795866,373.1817821784762,297.0755723721155,89.69922436341507,-13.59301455705436,4.160367994560754,8.5
4,11,Harvest_p25_pulp,14603,62.90600185431339,1277.004389794168,32582.101589818816,567.4217949169547,1590,0.1088817366294597,1300,0.0890228035335205,357.3854373755642,310.5509706028524,83.10212738690782,-36.26766061419599,4.300557020780528,8.5
5,11,Harvest_p25_pulp,13995,59.83004675008325,1264.8335314242593,31679.8786105294,580.534844623493,1413,0.10096463022508038,1167,0.08338692390139335,341.7893477064779,320.41826532781903,78.91634203696542,-57.54525965830656,4.331033837660385,8.5
6,11,Harvest_p25_pulp,13600,56.36766510259296,1223.2910322258945,30186.941212148624,619.2640341801789,1314,0.09661764705882353,1092,0.08029411764705882,321.7734228209315,341.3778702825221,72.34879285957255,-91.95324032116316,4.447529946290697,8.5
7,11,Harvest_p25_pulp,13350,52.6707678822504,1173.8044646322069,28535.60206426439,684.7439041190316,1288,0.09647940074906367,1082,0.08104868913857678,305.3317468260973,343.2635315300471,67.77229156765983,-105.70407627160964,4.5052592993889276,8.5
8,11,Harvest_p25_pulp,13191,49.33613200061603,1121.6138117229777,27004.96427426277,792.7441938511031,1137,0.08619513304525812,957,0.07254946554468956,286.94454895595027,343.3664466431047,57.63786810830124,-114.05976579545569,4.9784032333878665,8.5
9,11,Harvest_p25_pulp,13088,46.62482115077758,1069.795267366641,25627.562683726697,949.4442438310657,1075,0.08213630806845966,902,0.06891809290953545,280.69490360589407,334.1137166840849,56.67323798039196,-110.09205105858281,4.952865119565077,8.5
10,11,Harvest_p25_pulp,13002,44.02213107567549,1016.6757448926461,24297.481930079543,1170.2781393838202,1069,0.08221812028918628,923,0.0709890786032918,266.681706105214,322.0381107259189,53.276186599562216,-108.6325912202671,5.005645544972346,8.5
11,11,Harvest_p25_pulp,12947,41.68208613595712,966.0236722068211,22970.906466237517,1480.1792155795838,1102,0.08511624314513015,933,0.0720630261836719,258.7410511220597,306.7036530618448,55.236976020436494,-103.19957796022163,4.684200145683772,8.5
12,11,Harvest_p25_pulp,12895,39.3272254912902,907.6025055976551,21575.516509806606,1982.9010727353877,1003,0.07778208607987593,856,0.06638231872818923,248.19859035878918,292.4284326760321,48.959525428038376,-93.18936774528132,5.0694647913529325,8.5
13,11,Harvest_p25_pulp,12858,37.485469336317884,874.4647974166122,20522.424855618898,2741.7453436442925,995,0.07738372997355732,845,0.06571784103282004,240.52026322966805,265.76094617281973,47.46983831484332,-72.710521257995,5.066801821283218,8.5
14,11,Harvest_p25_pulp,12827,36.11539231567981,841.4912016298526,19668.102296384695,3924.6292390260814,899,0.07008653621267638,783,0.06104311218523427,234.34487688449934,263.07782944343757,41.768581832691424,-70.50153439162965,5.610553832619769,8.5
15,11,Harvest_p25_pulp,12797,34.83174005174479,803.2843759822302,18855.89343093086,5738.896094076133,947,0.07400171915292647,814,0.0636086582792842,228.9648751355649,251.9121702532664,41.52337496094229,-64.47067007864378,5.514120067333973,8.5
1,12,Harvest_p25_pulp,21397,67.79528768148973,1216.3142126058863,32937.58433596615,544.5536076151274,2697,0.12604570734215076,2195,0.10258447445903632,270.97520132173804,129.37799459976983,85.20888512005635,56.388321601911855,3.1801284682922843,8.5
2,12,Harvest_p25_pulp,17171,67.23164842556818,1264.15560907784,33426.89940077806,558.3600663108219,2014,0.11729078096791101,1611,0.09382097722904897,372.5509823865777,263.84866665378456,86.49156302839788,22.210752704395247,4.3073679020491005,8.5
3,12,Harvest_p25_pulp,15646,65.37661806739901,1283.957379007954,33232.76348734043,562.9856100924216,1747,0.11165793173974178,1396,0.08922408283267289,366.46092742508966,286.2061920622325,77.33639299832782,2.9183423645293374,4.738531410858705,8.5
4,12,Harvest_p25_pulp,14853,62.694364496992186,1278.966069438103,32518.35018757133,573.3919497673645,1469,0.0989025786036491,1200,0.08079175924055747,347.355654697135,301.4332949631244,73.67461269109371,-27.752252957083144,4.714726579609501,8.5
5,12,Harvest_p25_pulp,14289,59.27062574518666,1249.8253443379879,31244.91888989015,590.7476960517956,1456,0.10189656379032823,1199,0.08391070053887606,321.6390848189213,319.6681269667244,75.74933691652386,-73.77837906432698,4.246097694206473,8.5
6,12,Harvest_p25_pulp,13941,55.875875793564234,1214.0907959637611,29927.162680662248,626.2912842870328,1299,0.09317839466322358,1052,0.0754608708127107,309.9125315446741,328.24679995779064,68.41935169120318,-86.75362010431972,4.5296034511317975,8.5
7,12,Harvest_p25_pulp,13711,52.650537888930266,1177.2505182236837,28566.25863914272,669.5256492284583,1200,0.08752096856538545,975,0.07111078695937569,292.58362957578515,329.95369846274065,62.34658933239153,-99.71665821934702,4.692857022473502,8.5
8,12,Harvest_p25_pulp,13565,49.23108873782294,1121.2648411892642,26913.53125462373,737.2949030737384,1127,0.08308145963877626,924,0.06811647622558054,266.7719896463924,332.96029773029795,58.09295765668699,-124.28126574059254,4.592157128974904,8.5
9,12,Harvest_p25_pulp,13477,46.40890596834848,1080.1377443744968,25561.688434327665,827.3407766320887,1075,0.07976552645247459,886,0.0657416338947837,260.96482040281614,321.4215399155537,54.22318191826821,-114.67990143100576,4.81279060303348,8.5
10,12,Harvest_p25_pulp,13392,43.90161823244015,1029.398411983961,24218.60097612265,952.9773253174604,1065,0.07952508960573476,845,0.0630973715651135,252.81688331269189,319.76185337639174,54.58280940097095,-121.5277794646708,4.631804153858644,8.5
11,12,Harvest_p25_pulp,13324,41.69079993135906,974.835913509493,22926.39744655145,1083.145841633289,948,0.07114980486340439,779,0.058465926148303815,238.1886304666924,300.8662806793871,47.400906926119035,-110.07855713881375,5.024980446849736,8.5
12,12,Harvest_p25_pulp,13273,39.48079860212634,920.5237342887671,21610.680397653137,1325.4081382692991,899,0.06773148496948693,738,0.05560159722745423,229.2141878793251,277.88337823488297,42.73658482856433,-91.4057751841222,5.363418457483355,8.5
13,12,Harvest_p25_pulp,13225,37.54358391643052,870.5950203347024,20509.502885884976,1723.4875116821818,849,0.06419659735349717,695,0.05255198487712665,224.00977739253977,264.37446627394473,40.99007949992188,-81.35476838132683,5.464975431261768,8.5
14,12,Harvest_p25_pulp,13184,35.94682533483819,817.5297375474881,19606.201281911955,1943.500037229541,805,0.06105885922330097,633,0.048012742718446605,217.75670125766132,240.77728815261827,36.36461292748875,-59.3851998224457,5.988148469828881,8.5
15,12,Harvest_p25_pulp,13150,34.454233087789774,778.4305020088194,18699.64744905495,2703.098748700005,821,0.062433460076045624,672,0.05110266159695818,214.01422040033265,215.99621852129692,36.286018938615065,-38.26801705957934,5.897980176948587,8.5
1,13,Harvest_p25_pulp,21377,67.50177132050621,1206.2053301874323,32863.568276187,546.531343466557,2673,0.1250409318426346,2155,0.10080928100294709,279.2521251170304,123.357821503545,89.16778416924319,66.72651944424223,3.1317602844879637,8.5
2,13,Harvest_p25_pulp,17089,66.8872314834331,1249.3815687633917,33280.33452472735,563.5891531849816,1997,0.11685879805722979,1635,0.0956755807829598,378.01140978080343,257.2448311591247,82.71960876386504,38.04696985781368,4.569792041206228,8.5
3,13,Harvest_p25_pulp,15549,65.14048740360147,1272.1609767587963,33128.27602221236,565.8920106801494,1761,0.113254871695929,1429,0.09190301627114283,367.8712048758374,281.2240991419078,83.50383036363306,3.14327537029655,4.405441083048207,8.5
4,13,Harvest_p25_pulp,14739,62.2600346335424,1254.4730089118195,32233.526295260235,578.710991041267,1506,0.10217789537960513,1233,0.08365560757174842,342.7710606694786,299.7604091417268,78.09987072570843,-35.08921919795668,4.388881280909052,8.5
5,13,Harvest_p25_pulp,14167,59.12941150671804,1231.0298811422788,31050.37405208066,597.0994322225197,1345,0.09493894261311499,1103,0.07785699160019764,325.49072090395606,309.05467929013196,71.3239446754228,-54.88790306159869,4.563554671368527,8.5
6,13,Harvest_p25_pulp,13764,55.543861835683956,1192.3617636818635,29639.17742300724,629.1300063126581,1301,0.09452194129613485,1105,0.08028189479802383,303.04230851195916,317.569044247675,70.79946483918474,-85.32620057490055,4.280290948530406,8.5
7,13,Harvest_p25_pulp,13530,51.94031439883539,1146.477592779815,28105.437865207256,673.3634441707425,1240,0.09164818920916482,1038,0.07671840354767184,283.75551683298863,317.3363371550723,63.98027267364415,-97.56109299572779,4.4350470070734485,8.5
8,13,Harvest_p25_pulp,13389,48.7312444814745,1088.3567284320532,26551.09825699029,737.4986851227379,1140,0.0851445216222272,934,0.06975875718873702,271.6304789304523,313.8266780340471,59.10104705771393,-101.29724616130876,4.596034968131733,8.5
9,13,Harvest_p25_pulp,13286,45.90791526967537,1031.680289609145,25135.857799965288,838.26367079614,1058,0.07963269607105224,902,0.06789101309649255,263.87056052808225,301.5335450024683,55.10881332500856,-92.77179779939462,4.78817351721738,8.5
10,13,Harvest_p25_pulp,13209,43.66034922751026,991.7250394599938,24089.305172116707,988.5788868796828,1014,0.07676584147172383,854,0.06465288818229994,245.34354282527335,292.5869968438307,46.091162554274234,-93.3346165728316,5.323006173610207,8.5
11,13,Harvest_p25_pulp,13151,41.40745282726021,940.3470268959035,22962.766725754987,1197.8787868887125,947,0.07200973310014448,805,0.06121207512736674,238.60196585868846,278.7751423611463,45.51975327040605,-85.69292977286392,5.241723619222949,8.5
12,13,Harvest_p25_pulp,13113,39.38104996306074,894.1887208919644,21971.689938939675,1519.507881353821,910,0.06939678181956836,758,0.057805231449706396,234.90022467326884,265.2357275344497,44.8094931982163,-75.14499605939719,5.242197755600131,8.5
13,13,Harvest_p25_pulp,13084,37.444013837144794,837.7083363517083,20845.894371389382,1918.708539080414,909,0.069474166921430755,790,0.06037908896361969,221.29897766445185,248.07937308953916,43.558837073391274,-70.33923249847858,5.080461108077572,8.5
14,13,Harvest_p25_pulp,13060,35.87797752266431,796.3222027701654,19913.269310271124,2708.7556901527714,897,0.06868300153139356,765,0.05857580398162328,219.37213097881533,221.0602107159795,41.991036375221604,-43.67911611238578,5.224260935561575,8.5
15,13,Harvest_p25_pulp,13023,34.54847580443128,762.559899686519,19171.0115336717,3858.367035835075,790,0.060661905858865085,680,0.05221531137218767,209.06696660156737,200.6955324178481,38.36078867622162,-29.989354492502358,5.450017421856605,8.5
1,14,Harvest_p25_pulp,21360,68.4676278432297,1237.8700947334817,33430.35024755681,540.576318899991,2655,0.12429775280898876,2148,0.10056179775280899,272.1301122003748,134.56138532372447,88.4844958767091,49.08423099994124,3.0754553043908444,8.5
2,14,Harvest_p25_pulp,17163,68.0867305178953,1294.2057440979233,34071.894108987355,549.8383759365034,1986,0.11571403600769097,1639,0.09549612538600477,380.45385093012976,259.696328921543,83.78021421488279,36.97730779370397,4.541094272620582,8.5
3,14,Harvest_p25_pulp,15717,66.73501292589252,1330.0722436882054,34143.89901671499,554.2197910164433,1708,0.10867213844881339,1386,0.0881847680855125,360.34689422938374,294.11379893563,84.40452757171369,-18.171432277959923,4.269283942419056,8.5
4,14,Harvest_p25_pulp,14938,64.13239587009745,1326.9306263165465,33381.434423771374,564.6879575622193,1557,0.10423082072566608,1271,0.0850850180747088,334.783726018262,320.6579809366581,78.82887203699458,-64.70312695539069,4.246968367898847,8.5
5,14,Harvest_p25_pulp,14354,60.81664592016697,1307.3935994887834,32239.299480198897,583.1535945318834,1424,0.09920579629371604,1125,0.07837536575170684,318.86235133929983,332.35138772251116,73.97879777490395,-87.46783415811528,4.310185633314907,8.5
6,14,Harvest_p25_pulp,13998,57.20846877969903,1261.3569089072457,30669.346336716233,608.1677753525094,1280,0.09144163451921702,1061,0.07579654236319475,298.5064987769459,346.6321232609825,72.18936209329722,-120.31498657733384,4.13504829688282,8.5
7,14,Harvest_p25_pulp,13780,53.36279175846291,1209.5634655218023,28895.394931334096,653.7552602099715,1198,0.08693759071117561,979,0.07104499274310595,271.59853684143536,339.0775435310801,60.67896589289418,-128.15797258253892,4.475991521029545,8.5
8,14,Harvest_p25_pulp,13650,50.20273075838388,1160.8528732028035,27377.59686027034,712.1088916839863,1106,0.08102564102564103,916,0.0671062271062271,258.0204295364427,336.2952334044986,54.47015086545981,-132.74495473351573,4.736914171098003,8.5
9,14,Harvest_p25_pulp,13569,47.224357240205535,1098.7826545032176,25770.56109220455,803.687349851438,1050,0.07738226840592527,859,0.06330606529589505,245.78786510978074,319.99371590138543,57.125643599403624,-131.3314943910083,4.302583736883214,8.5
