"classifier_set","ft_group","ecoregion","owner","treatment","age","merch_vol_m3_ha","foliage_kgC_m2","other_above_kgC_m2","total_above_kgC_m2"
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",105,97.809,0.0167,0.0601,0.3337
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",110,100.322,0.0167,0.0601,0.3337
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",115,102.749,0.0167,0.0601,0.3337
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",120,105.096,0.0167,0.0601,0.3337
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",125,107.365,0.0167,0.0601,0.3337
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",130,109.561,0.0167,0.0601,0.3337
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",135,111.686,0.0167,0.0601,0.3337
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",140,113.744,0.0167,0.0601,0.3337
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",145,115.738,0.0167,0.0601,0.3337
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",15,28.006,0.0057,0.0204,0.1132
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",150,117.669,0.0167,0.0601,0.3337
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",20,34.166,0.0092,0.033,0.1836
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",25,39.785,0.0119,0.0429,0.2381
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",30,44.984,0.0138,0.0495,0.2752
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",35,49.84,0.0149,0.0538,0.2987
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",40,54.406,0.0157,0.0564,0.3131
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",45,58.722,0.0161,0.0579,0.3217
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",5,12.899,2e-04,8e-04,0.0044
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",50,62.816,0.0163,0.0588,0.3267
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",55,66.713,0.0165,0.0593,0.3297
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",60,70.431,0.0166,0.0596,0.3314
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",65,73.985,0.0166,0.0598,0.3324
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",70,77.39,0.0166,0.0599,0.333
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",75,80.655,0.0167,0.06,0.3333
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",80,83.792,0.0167,0.06,0.3335
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",85,86.808,0.0167,0.06,0.3336
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",90,89.712,0.0167,0.0601,0.3337
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",95,92.509,0.0167,0.0601,0.3337
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",10,16.85,0.0062,0.0224,0.1244
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",100,113.239,0.0231,0.0832,0.4623
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",105,116.488,0.0235,0.0845,0.4694
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",110,119.58,0.0238,0.0857,0.4759
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",115,122.524,0.0241,0.0867,0.4819
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",120,125.325,0.0244,0.0877,0.4874
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",125,127.992,0.0246,0.0887,0.4925
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",130,130.53,0.0249,0.0895,0.4972
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",135,132.946,0.0251,0.0903,0.5015
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",140,135.246,0.0253,0.091,0.5055
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",145,137.435,0.0255,0.0917,0.5092
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",15,24.708,0.0083,0.0298,0.1654
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",150,139.518,0.0256,0.0923,0.5126
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",20,32.196,0.01,0.0361,0.2007
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",25,39.33,0.0116,0.0417,0.2318
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",30,46.124,0.013,0.0467,0.2595
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",35,52.594,0.0142,0.0512,0.2844
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",40,58.755,0.0153,0.0552,0.3068
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",45,64.621,0.0164,0.0589,0.3271
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",5,8.61,0.0037,0.0135,0.075
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",50,70.206,0.0173,0.0622,0.3456
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",55,75.524,0.0181,0.0652,0.3624
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",60,80.586,0.0189,0.068,0.3778
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",65,85.405,0.0196,0.0705,0.3918
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",70,89.992,0.0202,0.0728,0.4046
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",75,94.359,0.0208,0.075,0.4164
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",80,98.516,0.0214,0.0769,0.4272
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",85,102.474,0.0219,0.0787,0.4371
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",90,106.241,0.0223,0.0803,0.4462
"Northern hardwood/ME_NH/NIPF/untreated","Northern hardwood","ME_NH","NIPF","untreated",95,109.826,0.0227,0.0818,0.4546
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",10,9.089,0.0055,0.0197,0.1094
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",100,147.277,0.0287,0.1033,0.574
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",105,154.802,0.0296,0.1064,0.5912
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",110,162.23,0.0304,0.1094,0.608
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",115,169.558,0.0312,0.1124,0.6242
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",120,176.782,0.032,0.1152,0.6399
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",125,183.9,0.0328,0.1179,0.6551
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",130,190.909,0.0335,0.1206,0.6698
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",135,197.808,0.0342,0.1231,0.6841
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",140,204.595,0.0349,0.1256,0.698
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",145,211.269,0.0356,0.1281,0.7115
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",15,15.356,0.0075,0.0269,0.1494
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",150,217.829,0.0362,0.1304,0.7245
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",20,22.172,0.0093,0.0335,0.186
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",25,29.375,0.011,0.0396,0.2199
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",30,36.857,0.0126,0.0453,0.2517
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",35,44.543,0.0141,0.0507,0.2817
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",40,52.376,0.0155,0.0558,0.3102
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",45,60.309,0.0169,0.0607,0.3374
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",5,3.666,0.0032,0.0115,0.0637
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",50,68.307,0.0182,0.0654,0.3633
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",55,76.341,0.0194,0.0699,0.3882
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",60,84.387,0.0206,0.0742,0.412
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",65,92.423,0.0217,0.0783,0.435
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",70,100.434,0.0229,0.0823,0.457
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",75,108.404,0.0239,0.0861,0.4783
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",80,116.322,0.0249,0.0898,0.4988
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",85,124.176,0.0259,0.0933,0.5185
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",90,131.958,0.0269,0.0968,0.5377
"Northern hardwood/ME_NH/State/untreated","Northern hardwood","ME_NH","State","untreated",95,139.661,0.0278,0.1001,0.5561
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",10,1.739,0.0023,0.0081,0.0451
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",100,139.852,0.0266,0.0959,0.5325
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",105,140.642,0.0267,0.0962,0.5343
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",110,141.249,0.0268,0.0964,0.5356
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",115,141.716,0.0268,0.0966,0.5366
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",120,142.073,0.0269,0.0967,0.5374
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",125,142.348,0.0269,0.0968,0.538
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",130,142.558,0.0269,0.0969,0.5384
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",135,142.72,0.0269,0.097,0.5388
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",140,142.843,0.027,0.097,0.5391
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",145,142.938,0.027,0.0971,0.5393
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",15,7.292,0.005,0.0182,0.1009
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",150,143.01,0.027,0.0971,0.5394
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",20,17.461,0.0082,0.0296,0.1647
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",25,31.142,0.0114,0.041,0.2281
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",30,46.538,0.0143,0.0515,0.2859
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",35,62.016,0.0168,0.0605,0.3361
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",40,76.445,0.0189,0.0681,0.3782
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",45,89.212,0.0206,0.0743,0.4127
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",5,0.101,5e-04,0.0016,0.0092
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",50,100.094,0.022,0.0793,0.4404
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",55,109.122,0.0231,0.0832,0.4625
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",60,116.465,0.024,0.0864,0.4799
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",65,122.35,0.0247,0.0888,0.4935
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",70,127.014,0.0252,0.0907,0.5041
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",75,130.68,0.0256,0.0922,0.5123
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",80,133.543,0.0259,0.0934,0.5187
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",85,135.769,0.0262,0.0942,0.5236
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",90,137.493,0.0264,0.0949,0.5274
"Oak/Pine/Hemlock/ME_APH/NIPF/harvested","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",95,138.825,0.0265,0.0955,0.5303
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",10,2.236,0.0028,0.0101,0.0562
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",100,194.309,0.0387,0.1395,0.775
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",105,198.248,0.0395,0.142,0.7891
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",110,201.62,0.0401,0.1443,0.8015
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",115,204.5,0.0406,0.1463,0.8125
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",120,206.954,0.0411,0.148,0.8222
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",125,209.044,0.0415,0.1495,0.8308
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",130,210.82,0.0419,0.1509,0.8383
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",135,212.329,0.0422,0.1521,0.8449
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",140,213.609,0.0425,0.1531,0.8508
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",145,214.694,0.0428,0.1541,0.8559
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",15,7.441,0.0054,0.0194,0.1075
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",150,215.613,0.043,0.1549,0.8604
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",20,16.193,0.0082,0.0297,0.165
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",25,28.032,0.0112,0.0405,0.2248
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",30,42.118,0.0142,0.0512,0.2843
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",35,57.531,0.0171,0.0615,0.3419
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",40,73.443,0.0198,0.0714,0.3964
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",45,89.191,0.0224,0.0805,0.4474
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",5,0.235,9e-04,0.0031,0.0171
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",50,104.292,0.0247,0.089,0.4945
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",55,118.426,0.0269,0.0968,0.5376
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",60,131.407,0.0288,0.1038,0.5767
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",65,143.149,0.0306,0.1102,0.6121
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",70,153.644,0.0322,0.1159,0.644
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",75,162.934,0.0336,0.1211,0.6726
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",80,171.091,0.0349,0.1257,0.6981
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",85,178.208,0.036,0.1298,0.7209
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",90,184.383,0.0371,0.1334,0.7411
"Oak/Pine/Hemlock/ME_APH/NIPF/untreated","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",95,189.717,0.038,0.1366,0.7591
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",10,2.106,8e-04,0.0028,0.0158
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",100,97.463,0.0177,0.0637,0.3539
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",105,97.721,0.0177,0.0638,0.3542
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",110,97.911,0.0177,0.0638,0.3543
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",115,98.05,0.0177,0.0638,0.3545
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",120,98.152,0.0177,0.0638,0.3546
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",125,98.227,0.0177,0.0638,0.3546
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",130,98.281,0.0177,0.0638,0.3546
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",135,98.322,0.0177,0.0638,0.3547
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",140,98.351,0.0177,0.0638,0.3547
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",145,98.373,0.0177,0.0638,0.3547
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",15,8.114,0.0027,0.0096,0.0534
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",150,98.388,0.0177,0.0638,0.3547
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",20,18.033,0.0053,0.0191,0.106
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",25,30.131,0.0081,0.029,0.161
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",30,42.552,0.0105,0.0378,0.2101
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",35,54.013,0.0125,0.045,0.2499
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",40,63.878,0.014,0.0504,0.2802
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",45,71.979,0.0151,0.0544,0.3025
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",5,0.135,1e-04,2e-04,0.0012
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",50,78.417,0.0159,0.0573,0.3184
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",55,83.419,0.0165,0.0593,0.3297
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",60,87.243,0.0169,0.0608,0.3375
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",65,90.131,0.0171,0.0617,0.3429
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",70,92.295,0.0173,0.0624,0.3467
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",75,93.906,0.0175,0.0629,0.3492
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",80,95.1,0.0175,0.0632,0.351
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",85,95.982,0.0176,0.0634,0.3522
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",90,96.633,0.0176,0.0635,0.353
"Spruce-fir/ME_APH/Industrial/harvested","Spruce-fir","ME_APH","Industrial","harvested",95,97.111,0.0177,0.0636,0.3535
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",10,2.522,0.0021,0.0074,0.0411
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",100,108.205,0.0185,0.0666,0.37
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",105,108.46,0.0185,0.0666,0.37
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",110,108.646,0.0185,0.0666,0.37
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",115,108.782,0.0185,0.0666,0.37
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",120,108.88,0.0185,0.0666,0.37
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",125,108.952,0.0185,0.0666,0.37
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",130,109.004,0.0185,0.0666,0.37
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",135,109.042,0.0185,0.0666,0.37
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",140,109.07,0.0185,0.0666,0.37
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",145,109.09,0.0185,0.0666,0.37
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",15,9.596,0.0056,0.0202,0.1124
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",150,109.105,0.0185,0.0666,0.37
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",20,21.095,0.0094,0.0339,0.1882
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",25,34.918,0.0125,0.045,0.25
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",30,48.917,0.0147,0.0529,0.294
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",35,61.675,0.0162,0.0581,0.323
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",40,72.528,0.0171,0.0614,0.3414
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",45,81.343,0.0176,0.0635,0.3527
