scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
Harvest_p25_pulp,9,46.456485358867674,45.08279122827189,48.172215725099726,1074.3768664699874,1031.9073956562395,1118.7492201618265,25503.040078400172,24675.140308657785,26445.289266646723,854.2515759474365,719.2267542151567,1210.662876686974,0.07981110003116433,0.07378663823715782,0.08630872657859609,0.06590390188777735,0.0602841197069449,0.0714594820978191,4.661193673996488,4.287124521489039,5.234149409842364,50
Harvest_p25_pulp,10,43.97712406521342,42.46877669972082,45.66069038949469,1024.962452455637,976.1624893236058,1068.2224819846726,24179.350617407825,23321.753601535464,25156.885901286925,1012.4687209013308,788.9942062706049,1598.0551022141099,0.07582419737250529,0.07022602288518529,0.08223532009235471,0.06241275608627605,0.05586747707455521,0.068748949340357135,4.800867289503459,4.370748631811975,5.250106399130581,50
Harvest_p25_pulp,11,41.76836699303827,40.16922068819578,43.60828185505368,978.4254587705166,925.5487412934007,1034.0145269815423,22984.327244404776,22015.858695063907,24223.02761638488,1248.2431000882661,899.3466622186522,2200.8523624000113,0.0723085417935415,0.06532480845945199,0.08062183921952402,0.0596403669932429,0.05370532825615585,0.06683793446740652,4.957751971805627,4.365557858262676,5.524292979509241,50
Harvest_p25_pulp,12,39.74336530691599,38.02288573246095,41.832020667103286,934.133152238791,876.0977434564634,998.7965205632752,21881.49039925051,20862.803082806582,23284.096959774128,1600.9174067098943,1080.1809037444689,3220.3761750804524,0.06928012806841907,0.06186373339572668,0.07706730277907875,0.05721301078398203,0.0507043132064765,0.06442008297576181,5.094439849533818,4.3959886876052545,5.723814575538979,50
Harvest_p25_pulp,13,37.964548655025105,36.227873217059596,39.95324101772561,893.8328646058153,838.4498548583151,961.4944225225838,20894.594609883985,19894.441947008705,22229.220974005442,2146.428798851551,1328.0579753566028,4569.17015043085,0.06615313719678448,0.05866827214562792,0.07702941668956817,0.05470183683919186,0.04838424412297771,0.06405751175415501,5.19974249455835,4.586822485668346,5.84591874015241,50
Harvest_p25_pulp,14,36.45944871591893,34.74530113381821,38.41790790512255,857.4972393179844,798.878942545763,935.5939553270528,20045.079498427036,18864.344996803466,21444.702964748736,2950.5511673291276,1619.6944423980995,6384.5817352695785,0.06367018489333015,0.05700364564909962,0.07458497774008638,0.05242309040724565,0.04595280664307443,0.06136759060712622,5.294559777500672,4.667204232873993,5.964805435424331,50
Harvest_p25_pulp,15,35.24055190084412,33.417261746838086,37.39044663773941,827.4682352852462,766.1307852090365,923.5199097785986,19336.552550609333,18107.1898056292,20921.329626673083,4295.346086495861,2129.9408866023678,10009.369756098087,0.06153426836029085,0.055100951098535494,0.07192637831285667,0.05082825640710262,0.04467774965742116,0.06119352092204181,5.417633516073669,4.727681818247229,6.076899890388159,50
Harvest_p50_biomass,1,67.21408313624916,66.74860115157917,67.70371180377326,1209.7517215788018,1194.5571590687364,1225.7399260014117,32812.30631391358,32438.619798550197,33168.14235145917,537.6113474520926,531.040407764886,543.4155975796682,0.1488978749101188,0.14531109381226937,0.15300147257795163,0.12078397164909196,0.11678283695790392,0.12485418780459423,2.63234228090983,2.5085426434573916,2.7440482015442447,50
Harvest_p50_biomass,2,65.96228227085126,65.53323997404189,66.5390414128153,1243.7473330217574,1226.5409889101934,1262.8122173433808,32928.77281137934,32574.59687039263,33386.94787420204,547.903152279601,540.5143442164646,559.2872313588946,0.13935238536196765,0.1349357701063694,0.14477533001915696,0.11321714806162377,0.10916387658994028,0.11790891028401054,3.713747407597906,3.5275709177653987,3.92863597518794,50
Harvest_p50_biomass,3,63.51755997471297,62.78143724598806,64.35679013936766,1250.3765382807057,1230.912449436106,1273.3967161428745,32376.117525116097,31915.455875505846,32899.740700345676,548.9095627415509,537.1307036288406,568.4039718690868,0.12995589356935341,0.12508505613493345,0.13473632594404109,0.10555833183803176,0.1012752678739959,0.11020647869513753,3.7217697223169313,3.5245067857075334,3.90678873696479,50
Harvest_p50_biomass,4,60.44896925690011,59.571843064290796,61.60498665494705,1235.9322411666283,1209.8508164817358,1268.3075747815037,31375.608571950455,30826.679895671816,32124.382346212828,554.8234647303686,534.9694025744307,583.9677614818045,0.1211900150574618,0.11551949491584489,0.127456692132231,0.09856209631200923,0.09226563669837651,0.10532781673574355,3.7182908958107252,3.4695151075595603,4.019068870301508,50
Harvest_p50_biomass,5,56.916716141283196,55.75223215044615,58.274122274795005,1200.2033571171169,1167.68289299116,1233.8347761273044,29974.874515368207,29234.84368935856,30735.69629661717,568.4880404076678,541.8306072533251,612.3514500462372,0.11430631149395636,0.10643546897962874,0.12096659773521476,0.09315912056544468,0.08661810737925149,0.09837879669352104,3.736146339947185,3.4309504325017413,4.127784726792273,50
Harvest_p50_biomass,6,53.29093684348998,52.06659172072165,54.50772194840115,1153.3409630573199,1114.1179455628542,1180.2135336731112,28383.98348430853,27512.415797181373,29054.693698552408,595.135186596556,553.7839479669133,676.9987314821097,0.10693938630477715,0.09963080185227786,0.114293610309421,0.08770981472323693,0.08073058178736904,0.09405325687440007,3.7716246573662078,3.5048557977119255,4.023051548930033,50
Harvest_p50_biomass,7,49.84464869281228,48.40109708989825,51.139829200350086,1100.445245646337,1054.3331059185668,1137.7183588801283,26753.67411445422,25734.18476849429,27408.920075263002,639.6997728441582,569.5058274131227,769.792303677603,0.10106053408346044,0.09480988383400107,0.11159670019204965,0.08275375413022172,0.07742696154290563,0.09156053146937132,3.8143700094951525,3.460717241469173,4.1067448962984425,50
Harvest_p50_biomass,8,46.81155373924378,45.22271510524182,48.39246131190798,1048.858509889698,1001.3948589452275,1094.21235458555,25256.650389709583,24314.657270312695,26078.640537716023,705.964183114869,601.2042409575614,903.5941793911536,0.0947103949564861,0.0878916155903798,0.10207147395709328,0.07741045149143147,0.07149570630456875,0.08346030686296671,3.954143865758264,3.6474569592175774,4.393285811677455,50
Harvest_p50_biomass,9,44.18815392020573,42.45253947177436,46.014205107160386,998.1970293132996,950.1951282316234,1047.1407151978365,23891.05405289822,22883.84086519158,24853.016995983384,798.6546494570292,649.1997445808825,1116.9583443704255,0.0895908487035274,0.08127238850665362,0.09796524323550036,0.07370468643636116,0.06717996165115314,0.08028972148216473,3.9713145691712977,3.573703503670366,4.444761389423653,50
Harvest_p50_biomass,10,42.00729291123771,40.32133190272347,43.98762457867741,953.4922420312481,912.8317224343507,1012.68724181986,22716.996662994803,21775.14504182479,23847.588642854997,931.1805855573141,717.3515820576794,1422.0718460512512,0.08458479213333728,0.07744059883098026,0.09445824223818032,0.06955378122431896,0.06257688401584757,0.07745428516509484,4.117944653147932,3.698110839458545,4.539736454038556,50
Harvest_p50_biomass,11,40.08126747134898,38.29631447883057,42.158546178289825,912.0147134398549,864.788932361959,983.3511406133786,21662.95879861456,20554.95634449864,22909.201243534564,1126.7331897318297,774.1395965384503,1907.2078575209198,0.08005600420917156,0.07202849462178748,0.08977766165138218,0.06573922442715638,0.05817189902251235,0.074885551629158,4.199068079337486,3.7783264623979527,4.622436572738539,50
Harvest_p50_biomass,12,38.349071111644854,36.327412910660584,40.70415786389219,873.9386733598558,823.5968314960577,947.6895776044547,20716.51413133267,19394.27099546818,22054.66278129397,1421.1127300983428,875.6628946211812,2669.9479085623016,0.07621568908547956,0.06947335833248738,0.0864163546734786,0.06270998646753159,0.05684152018030563,0.07377597849733664,4.346874020872824,3.8183435286081306,4.88877064765073,50
Harvest_p50_biomass,13,36.81484295933457,34.86052091065863,39.24345197540554,840.3375649566607,785.1835420960018,908.1232233505133,19866.650369910552,18529.62011643339,21249.223709769434,1866.987366325189,1011.2030496801721,3554.7184606645246,0.0727594526422065,0.06395122907154696,0.08607912474458893,0.05986483962056325,0.05173215250780977,0.0728340787564992,4.405835938547545,3.9840615480417667,4.93399089631059,50
Harvest_p50_biomass,14,35.5670864121616,33.667050185721344,38.020780707572044,810.6874393631294,748.0198988228432,889.1155099704388,19157.54218003587,17718.75154335683,20560.4336628094,2479.4334038604065,1194.348163201143,4902.929061630275,0.06994069856240104,0.06010796767775653,0.08371816930169126,0.05745051750091657,0.04975537697179838,0.06895659480975247,4.474476873726134,3.9484169755258813,4.998172330978221,50
Harvest_p50_biomass,15,34.590378942341154,32.5556539804936,37.28409012181439,788.2941880417867,730.0407567597836,863.4565493763067,18606.94289846091,17191.598906863102,20224.63648280909,3546.715406464112,1536.5803737526853,7395.280853504306,0.0671610589097752,0.05899218063578206,0.08059163145756572,0.055175114403962354,0.04718572581573946,0.06741491324217666,4.60771613162213,4.00911530665235,5.228304729372353,50
No_harvest,1,72.45468622347636,71.95096339111963,72.97841826798019,1301.8933163587067,1285.3380331571439,1316.3357593073613,35411.68241986793,35056.379279231296,35710.89523662534,564.4054502136722,557.0855023825677,570.5258703576552,0,0,0,0,0,0,Inf,Inf,Inf,50
